id_mbes;X;Y;Z;id_moules;Nbrs_moules;Classe;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;GMM_Classe;New_Classe
186241316;283263.000;5201874.000;6.610;295;6;Rare;1.767630;9.238832e-02;0.689093;0.994509;0.635203;0.359307;3.335476e-03;5.490808e-03;1.901446e-02;-1.856000e-09;7.300000e-11;9.663970;6.191641;0.505001;-0.395000;0.110001;2;Commun
186241742;283258.000;5201875.000;6.515;295;6;Rare;1.735163;5.669554e-02;0.672036;0.998746;0.623596;0.375150;7.712008e-04;1.254053e-03;2.563990e-04;-1.160000e-10;-0.000000e+00;9.603609;6.000817;0.103000;-0.090000;0.013000;0;Commun
186241743;283259.000;5201875.000;6.538;295;6;Rare;1.735082;4.989332e-02;0.670455;0.999146;0.624342;0.374804;5.252655e-04;8.541080e-04;5.197247e-04;-1.160000e-10;-0.000000e+00;9.603480;6.004057;0.107000;-0.103000;0.004000;0;Commun
186241744;283260.000;5201875.000;6.573;295;6;Rare;1.735872;4.692655e-02;0.670002;0.999289;0.625411;0.373878;4.368002e-04;7.106006e-04;1.233734e-03;-1.160000e-10;-0.000000e+00;9.603233;6.012791;0.164000;-0.079000;0.085000;0;Commun
186241745;283261.000;5201875.000;6.650;295;6;Rare;1.736262;3.962890e-02;0.668903;0.999572;0.626659;0.372913;2.628805e-04;4.278419e-04;1.808536e-03;1.160000e-10;0.000000e+00;9.601362;6.020893;0.164000;-0.089000;0.075000;0;Commun
186241746;283262.000;5201875.000;6.638;295;6;Rare;1.736426;1.872752e-02;0.667049;0.999955;0.627616;0.372339;2.772475e-05;4.512776e-05;2.240691e-03;1.160000e-10;0.000000e+00;9.601139;6.026262;0.158000;-0.072000;0.086000;0;Commun
186241747;283263.000;5201875.000;6.612;295;6;Rare;1.736944;2.894415e-02;0.667629;0.999833;0.626953;0.372881;1.023905e-04;1.666187e-04;2.365424e-03;1.160000e-10;1.000000e-12;9.606483;6.024411;0.198000;-0.078000;0.120000;0;Commun
186242173;283259.000;5201876.000;6.503;295;6;Rare;1.735030;5.178824e-02;0.670897;0.999045;0.624335;0.374710;5.874678e-04;9.553671e-04;4.446693e-04;-1.862000e-09;2.000000e-12;9.602035;6.004060;0.142000;-0.107000;0.035000;0;Commun
186242174;283260.000;5201876.000;6.553;295;6;Rare;1.733685;3.391119e-02;0.667762;0.999732;0.624694;0.375038;1.648182e-04;2.678674e-04;3.082049e-05;1.863000e-09;0.000000e+00;9.600589;6.000001;0.053000;-0.016000;0.037000;0;Commun
186242175;283261.000;5201876.000;6.558;295;6;Rare;1.734058;3.398008e-02;0.667796;0.999730;0.624834;0.374896;1.658163e-04;2.695134e-04;2.716858e-04;1.160000e-10;0.000000e+00;9.601811;6.002128;0.094000;0.000000;0.094000;0;Commun
186242176;283262.000;5201876.000;6.556;295;6;Rare;1.734485;3.608610e-02;0.668131;0.999677;0.625202;0.374476;1.985797e-04;3.228603e-04;5.622210e-04;-1.863000e-09;-2.000000e-12;9.601371;6.005891;0.116000;-0.054000;0.062000;0;Commun
186242603;283260.000;5201877.000;6.466;295;6;Rare;8.228705;3.181879e-03;0.004047;0.999906;0.000250;0.999656;9.385514e-05;9.389620e-05;2.123286e-02;3.724000e-09;2.390000e-10;74.025970;0.025431;0.097000;-0.006000;0.091000;3;Commun
186242604;283261.000;5201877.000;6.495;295;6;Rare;9.876317;6.086373e-03;0.025992;0.999941;0.003828;0.996114;5.847334e-05;5.870402e-05;9.812924e-02;0.000000e+00;0.000000e+00;88.537575;0.344085;0.242000;-0.016000;0.226000;3;Commun
186452871;283869.000;5202203.000;8.568;468;10;Commun;10.635386;3.193100e-02;0.673067;0.999774;0.658380;0.341394;1.360243e-04;2.256414e-04;6.117831e-05;1.700000e-11;1.866000e-09;57.702343;38.003105;0.151000;-0.124001;0.026999;1;Abondant
186452872;283870.000;5202203.000;8.571;468;10;Commun;11.303843;3.433781e-02;0.662418;0.999724;0.596229;0.403495;1.730592e-04;2.763376e-04;1.582439e-04;-1.866000e-09;1.000000e-12;63.712292;38.004692;0.186000;-0.144000;0.042000;1;Abondant
186452873;283871.000;5202203.000;8.556;468;10;Commun;11.305865;4.792584e-02;0.664639;0.999248;0.595816;0.403432;4.707963e-04;7.520123e-04;5.266141e-05;1.866000e-09;0.000000e+00;63.702194;38.002689;0.241000;-0.184000;0.057000;1;Abondant
186452874;283872.000;5202203.000;8.586;468;10;Commun;11.305653;4.653329e-02;0.664357;0.999312;0.595870;0.403442;4.309056e-04;6.882626e-04;7.171396e-05;-1.866000e-09;-0.000000e+00;63.703918;38.003109;0.226001;0.000000;0.226001;1;Abondant
186453375;283868.000;5202204.000;8.536;468;10;Commun;10.693977;6.091535e-02;0.679845;0.998426;0.664760;0.333666;9.436967e-04;1.573999e-03;5.927776e-03;-1.850000e-09;2.420000e-10;57.704517;38.450455;0.814000;-0.396000;0.418000;1;Abondant
186453376;283869.000;5202204.000;8.520;468;10;Commun;10.684305;5.974330e-02;0.678975;0.998517;0.661206;0.337311;8.911573e-04;1.483039e-03;4.525657e-03;-1.847000e-09;-2.660000e-10;57.781734;38.291317;0.702001;-0.432000;0.270000;1;Abondant
186453377;283870.000;5202204.000;8.507;468;10;Commun;11.365788;5.813621e-02;0.668437;0.998654;0.601938;0.396717;8.386258e-04;1.345683e-03;6.363991e-03;-1.866000e-09;-1.400000e-11;63.748123;38.458187;0.730000;-0.049000;0.681000;1;Abondant
186453378;283871.000;5202204.000;8.502;468;10;Commun;10.776291;7.089084e-02;0.684682;0.997507;0.674876;0.322631;1.484200e-03;2.493251e-03;1.461674e-02;-1.847000e-09;-2.680000e-10;57.734859;39.107811;1.134000;-0.469000;0.665000;1;Abondant
186453379;283872.000;5202204.000;8.534;468;10;Commun;11.377569;9.474029e-02;0.683269;0.994131;0.593953;0.400178;3.655154e-03;5.869048e-03;3.896048e-03;-1.865000e-09;1.300000e-11;63.772003;38.251839;0.740000;-0.560000;0.179999;4;Abondant
186453380;283873.000;5202204.000;8.592;468;10;Commun;11.334676;5.629518e-02;0.666848;0.998780;0.596530;0.402250;7.630882e-04;1.220155e-03;2.556007e-03;1.865000e-09;1.100000e-11;63.798626;38.135609;0.526000;-0.330999;0.195001;1;Abondant
186453877;283868.000;5202205.000;8.454;468;10;Commun;12.783090;1.072560e-01;0.712384;0.991007;0.752600;0.238408;5.078965e-03;8.992740e-03;7.006925e-03;-1.140000e-10;-2.100000e-11;64.977272;49.486202;1.262000;-0.277000;0.985000;4;Abondant
186453878;283869.000;5202205.000;8.476;468;10;Commun;12.646870;1.187033e-01;0.719711;0.987786;0.740020;0.247766;6.922335e-03;1.221410e-02;4.758730e-03;0.000000e+00;-0.000000e+00;64.508453;48.525463;1.029000;-0.985000;0.044001;4;Abondant
186453879;283870.000;5202205.000;8.470;468;10;Commun;11.386693;1.181754e-01;0.698586;0.988497;0.584920;0.403577;7.154167e-03;1.150338e-02;4.429950e-04;-1.866000e-09;-2.000000e-12;63.734398;38.012672;0.848001;-0.737000;0.111000;4;Abondant
186453880;283871.000;5202205.000;8.465;468;10;Commun;10.726425;4.786555e-02;0.675407;0.999239;0.657318;0.341921;4.585641e-04;7.606844e-04;8.154141e-03;-1.300000e-11;-1.859000e-09;58.195992;38.297569;0.812000;-0.358000;0.454000;1;Abondant
186453881;283872.000;5202205.000;8.495;468;10;Commun;11.385238;4.996262e-02;0.665351;0.999148;0.597095;0.402053;5.331640e-04;8.524226e-04;7.259515e-03;1.860000e-09;3.300000e-11;64.090034;38.322475;0.948000;-0.315001;0.632999;1;Abondant
186453882;283873.000;5202205.000;8.526;468;10;Commun;11.375896;4.909714e-02;0.665184;0.999191;0.597249;0.401942;5.058826e-04;8.088388e-04;6.493220e-03;1.861000e-09;2.900000e-11;64.034775;38.296497;0.832000;-0.309999;0.522000;1;Abondant
186454383;283868.000;5202206.000;8.368;468;10;Commun;11.348354;5.793912e-02;0.668140;0.998668;0.600710;0.397959;8.305363e-04;1.331659e-03;4.587448e-03;-1.866000e-09;1.000000e-12;63.700211;38.350151;0.686000;-0.146000;0.540000;1;Abondant
186454384;283869.000;5202206.000;8.399;468;10;Commun;12.506573;2.482630e-02;0.572443;0.999892;0.348810;0.651082;7.980920e-05;1.076647e-04;6.377012e-04;0.000000e+00;-0.000000e+00;83.437363;29.112812;0.261001;-0.112000;0.149000;4;Abondant
186454385;283870.000;5202206.000;8.459;468;10;Commun;13.109998;4.879664e-02;0.696568;0.999091;0.951782;0.047309;4.654673e-04;9.093374e-04;2.903068e-03;-4.300000e-11;1.080000e-10;60.396156;57.538902;0.581000;-0.433001;0.148000;4;Abondant
186454386;283871.000;5202206.000;8.456;468;10;Commun;12.253592;5.758825e-02;0.693497;0.998598;0.809940;0.188658;7.735184e-04;1.402191e-03;1.988934e-03;0.000000e+00;-0.000000e+00;60.837223;49.359795;0.533000;-0.181999;0.351001;1;Abondant
186454387;283872.000;5202206.000;8.461;468;10;Commun;10.646527;4.232734e-02;0.674606;0.999474;0.658987;0.340487;3.168663e-04;5.260105e-04;1.069072e-03;-1.849000e-09;-2.530000e-10;57.720772;38.067616;0.344999;-0.167000;0.177999;1;Abondant
186454388;283873.000;5202206.000;8.484;468;10;Commun;10.660463;4.923726e-02;0.676274;0.999171;0.661152;0.338019;4.985644e-04;8.290182e-04;2.576634e-03;-1.850000e-09;2.480000e-10;57.700008;38.196331;0.518001;-0.354000;0.164001;1;Abondant
186454887;283868.000;5202207.000;8.257;468;10;Commun;10.722138;6.117326e-02;0.680106;0.998405;0.666031;0.332374;9.553866e-04;1.594751e-03;8.725010e-03;1.845000e-09;2.770000e-10;57.810963;38.596085;0.861000;-0.393000;0.468000;1;Abondant
186454888;283869.000;5202207.000;8.355;468;10;Commun;11.506397;9.707216e-02;0.688001;0.993656;0.611837;0.381819;3.905002e-03;6.343771e-03;1.855989e-02;1.865000e-09;2.400000e-11;63.746395;39.406788;1.584000;-0.592999;0.991000;4;Abondant
186454889;283870.000;5202207.000;8.371;468;10;Commun;10.747343;1.045436e-01;0.698385;0.991980;0.645736;0.346244;4.826379e-03;8.020365e-03;5.094938e-03;-4.000000e-12;-1.865000e-09;58.206421;38.052826;0.991000;-0.339001;0.651999;4;Abondant
186454890;283871.000;5202207.000;8.409;468;10;Commun;10.672343;9.097094e-02;0.691107;0.994734;0.653661;0.341073;3.164304e-03;5.266012e-03;5.508048e-04;-1.849000e-09;2.510000e-10;57.716320;38.030834;0.651999;-0.323000;0.329000;4;Abondant
186454891;283872.000;5202207.000;8.420;468;10;Commun;10.649952;5.249641e-02;0.676588;0.998996;0.658233;0.340762;6.049083e-04;1.004294e-03;1.060290e-03;-1.300000e-11;1.865000e-09;57.732292;38.059296;0.414001;-0.115001;0.299000;1;Abondant
186454892;283873.000;5202207.000;8.447;468;10;Commun;10.663229;5.208624e-02;0.676215;0.999020;0.656412;0.342608;5.911649e-04;9.803717e-04;2.030447e-03;-1.846000e-09;2.590000e-10;57.869419;38.042908;0.600000;-0.186000;0.414001;1;Abondant
186455393;283869.000;5202208.000;8.366;468;10;Commun;11.321414;3.604096e-02;0.663184;0.999680;0.598930;0.400750;1.998883e-04;3.197354e-04;2.260982e-03;1.866000e-09;0.000000e+00;63.700081;38.172279;0.400000;-0.155000;0.245000;1;Abondant
186455394;283870.000;5202208.000;8.343;468;10;Commun;11.308431;5.042351e-02;0.665227;0.999124;0.595945;0.403179;5.483325e-04;8.760694e-04;2.559252e-04;1.866000e-09;-1.000000e-12;63.701595;38.018478;0.291000;-0.147000;0.144000;1;Abondant
186455395;283871.000;5202208.000;8.321;468;10;Commun;10.645657;5.738228e-02;0.677667;0.998688;0.656962;0.341726;7.905445e-04;1.311976e-03;3.200525e-04;-1.700000e-11;-1.866000e-09;57.731831;38.003338;0.334001;-0.078000;0.256001;1;Abondant
186455396;283872.000;5202208.000;8.318;468;10;Commun;11.325500;5.593827e-02;0.666773;0.998803;0.596649;0.402154;7.486144e-04;1.197067e-03;1.781334e-03;1.866000e-09;-7.000000e-12;63.744057;38.109135;0.508000;-0.202000;0.306001;1;Abondant
188671865;284252.000;5202646.000;5.241;290;0;Inexistant;1.733463;1.824420e-02;0.666569;0.999958;0.625020;0.374938;2.565745e-05;4.169601e-05;6.068323e-05;1.160000e-10;0.000000e+00;9.600106;6.000661;0.043000;-0.012000;0.031000;0;Inexistant
188671866;284253.000;5202646.000;5.203;290;0;Inexistant;1.733555;1.454530e-02;0.666433;0.999979;0.625001;0.374978;1.300176e-05;2.112842e-05;1.186681e-04;1.160000e-10;0.000000e+00;9.600972;6.000816;0.048000;-0.025000;0.023000;0;Inexistant
188672376;284251.000;5202647.000;5.256;290;0;Inexistant;1.733438;2.242983e-02;0.666769;0.999923;0.624926;0.374997;4.768103e-05;7.748554e-05;1.321632e-05;-1.160000e-10;-0.000000e+00;9.600101;6.000096;0.030000;-0.011000;0.019000;0;Inexistant
188672377;284252.000;5202647.000;5.191;290;0;Inexistant;1.733438;1.509338e-02;0.666457;0.999976;0.625045;0.374931;1.452739e-05;2.360835e-05;5.856888e-05;1.160000e-10;0.000000e+00;9.600032;6.000683;0.033000;-0.008000;0.025000;0;Inexistant
188672378;284253.000;5202647.000;5.218;290;0;Inexistant;1.733543;1.892493e-02;0.666591;0.999953;0.624972;0.374982;2.863858e-05;4.653954e-05;9.581105e-05;1.160000e-10;0.000000e+00;9.600781;6.000661;0.045000;-0.023000;0.022000;0;Inexistant
188672379;284254.000;5202647.000;5.187;290;0;Inexistant;1.733517;1.732287e-02;0.666532;0.999964;0.625021;0.374943;2.196324e-05;3.569230e-05;9.436499e-05;-1.160000e-10;-0.000000e+00;9.600468;6.000840;0.048000;-0.037000;0.011000;0;Inexistant
188672887;284250.000;5202648.000;5.273;290;0;Inexistant;1.733654;2.421963e-02;0.666874;0.999902;0.624858;0.375045;6.003279e-05;9.755645e-05;1.168186e-04;1.160000e-10;0.000000e+00;9.601465;6.000486;0.055000;-0.048000;0.007000;0;Inexistant
188672888;284251.000;5202648.000;5.261;290;0;Inexistant;1.733811;3.180956e-02;0.667544;0.999779;0.624832;0.374947;1.360221e-04;2.210731e-04;1.491262e-04;-1.160000e-10;-0.000000e+00;9.601026;6.001148;0.084000;-0.055000;0.029000;0;Inexistant
188672889;284252.000;5202648.000;5.233;290;0;Inexistant;1.733827;2.672553e-02;0.667030;0.999869;0.624668;0.375201;8.066923e-05;1.310818e-04;1.666051e-04;-1.862000e-09;-0.000000e+00;9.603147;6.000032;0.071000;-0.054000;0.017000;0;Inexistant
188672890;284253.000;5202648.000;5.236;290;0;Inexistant;1.734048;2.778954e-02;0.667233;0.999853;0.625304;0.374549;9.067285e-05;1.473977e-04;4.044706e-04;1.160000e-10;0.000000e+00;9.600419;6.004593;0.085000;-0.048000;0.037000;0;Inexistant
188672891;284254.000;5202648.000;5.220;290;0;Inexistant;1.733886;2.125681e-02;0.666758;0.999934;0.625244;0.374690;4.057947e-05;6.595692e-05;3.354682e-04;-1.160000e-10;-0.000000e+00;9.600837;6.003504;0.062000;-0.054000;0.008000;0;Inexistant
188672892;284255.000;5202648.000;5.226;290;0;Inexistant;1.733772;2.168030e-02;0.666785;0.999930;0.625262;0.374668;4.305332e-05;6.997895e-05;2.712191e-04;-1.160000e-10;-0.000000e+00;9.600056;6.003221;0.063000;-0.051000;0.012000;0;Inexistant
188673399;284250.000;5202649.000;5.296;290;0;Inexistant;1.733688;2.426931e-02;0.666896;0.999902;0.624964;0.374938;6.040061e-05;9.816069e-05;1.554728e-04;-1.863000e-09;-1.000000e-12;9.601013;6.001233;0.060000;-0.033000;0.027000;0;Inexistant
188673400;284251.000;5202649.000;5.286;290;0;Inexistant;1.733952;2.563400e-02;0.666991;0.999884;0.624935;0.374949;7.117531e-05;1.156717e-04;2.950168e-04;-1.160000e-10;-0.000000e+00;9.602440;6.002016;0.084000;-0.036000;0.048000;0;Inexistant
188673401;284252.000;5202649.000;5.258;290;0;Inexistant;1.733802;2.725086e-02;0.667088;0.999861;0.624747;0.375114;8.551852e-05;1.389697e-04;1.638034e-04;1.862000e-09;1.000000e-12;9.602452;6.000433;0.059000;-0.004000;0.055000;0;Inexistant
188673402;284253.000;5202649.000;5.237;290;0;Inexistant;1.734314;3.176146e-02;0.667652;0.999780;0.625472;0.374308;1.353739e-04;2.201060e-04;5.578726e-04;1.160000e-10;0.000000e+00;9.600046;6.006669;0.107000;-0.053000;0.054000;0;Inexistant
188673403;284254.000;5202649.000;5.234;290;0;Inexistant;1.734675;2.592292e-02;0.667190;0.999880;0.625932;0.373948;7.358241e-05;1.196576e-04;8.934766e-04;-1.160000e-10;-0.000000e+00;9.600506;6.010417;0.107000;-0.053000;0.054000;0;Inexistant
188673404;284255.000;5202649.000;5.242;290;0;Inexistant;1.734918;2.094945e-02;0.666929;0.999937;0.626307;0.373630;3.882928e-05;6.315323e-05;1.126723e-03;-1.160000e-10;-0.000000e+00;9.600309;6.013349;0.107000;-0.079000;0.028000;0;Inexistant
188673911;284250.000;5202650.000;5.293;290;0;Inexistant;1.733616;1.686103e-02;0.666488;0.999967;0.624879;0.375088;2.025399e-05;3.291161e-05;1.266941e-04;-1.160000e-10;-0.000000e+00;9.601893;6.000337;0.047000;-0.030000;0.017000;0;Inexistant
188673912;284251.000;5202650.000;5.295;290;0;Inexistant;1.733738;1.992839e-02;0.666678;0.999946;0.625191;0.374755;3.343745e-05;5.434587e-05;2.449511e-04;1.863000e-09;1.000000e-12;9.600471;6.002646;0.060000;-0.027000;0.033000;0;Inexistant
188673913;284252.000;5202650.000;5.277;290;0;Inexistant;1.733739;2.426361e-02;0.666869;0.999902;0.624814;0.375088;6.036140e-05;9.808790e-05;1.573078e-04;1.160000e-10;0.000000e+00;9.602184;6.000523;0.068000;-0.038000;0.030000;0;Inexistant
188673914;284253.000;5202650.000;5.271;290;0;Inexistant;1.734280;3.816768e-02;0.668361;0.999618;0.624847;0.374771;2.350072e-04;3.820305e-04;3.533244e-04;-1.160000e-10;-0.000000e+00;9.601629;6.003221;0.101000;-0.074000;0.027000;0;Inexistant
188673915;284254.000;5202650.000;5.236;290;0;Inexistant;1.734745;3.252210e-02;0.667804;0.999764;0.625848;0.373916;1.453166e-04;2.363315e-04;8.685508e-04;-1.160000e-10;-0.000000e+00;9.600019;6.010420;0.127000;-0.048000;0.079000;0;Inexistant
188673916;284255.000;5202650.000;5.234;290;0;Inexistant;1.735274;2.088261e-02;0.666981;0.999937;0.626621;0.373317;3.845439e-05;6.255551e-05;1.389403e-03;-1.160000e-10;-0.000000e+00;9.600437;6.016432;0.127000;-0.061000;0.066000;0;Inexistant
188674424;284251.000;5202651.000;5.259;290;0;Inexistant;1.733715;1.821491e-02;0.666569;0.999959;0.625026;0.374932;2.553400e-05;4.149554e-05;2.072103e-04;-1.863000e-09;-1.000000e-12;9.601471;6.001568;0.064000;-0.036000;0.028000;0;Inexistant
188674425;284252.000;5202651.000;5.192;290;0;Inexistant;1.733747;2.131119e-02;0.666736;0.999934;0.625106;0.374828;4.089384e-05;6.646226e-05;2.293672e-04;-1.863000e-09;-1.000000e-12;9.600879;6.002204;0.065000;-0.048000;0.017000;0;Inexistant
188674426;284253.000;5202651.000;5.177;290;0;Inexistant;1.734231;2.791571e-02;0.667133;0.999851;0.624678;0.375173;9.193485e-05;1.493920e-04;3.938481e-04;-1.160000e-10;-0.000000e+00;9.605109;6.001534;0.091000;-0.053000;0.038000;0;Inexistant
188674427;284254.000;5202651.000;5.159;290;0;Inexistant;1.734136;3.168417e-02;0.667504;0.999782;0.624681;0.375100;1.344270e-04;2.184597e-04;3.100662e-04;1.862000e-09;1.000000e-12;9.603746;6.001379;0.085000;-0.011000;0.074000;0;Inexistant
193137720;286234.219;5203529.500;9.625;617;14;Commun;1.735078;2.506202e-02;0.667035;0.999892;0.625427;0.374465;6.650392e-05;1.081117e-04;1.037647e-03;1.862000e-09;5.000000e-12;9.605856;6.008804;0.127000;-0.038000;0.089000;0;Abondant
193137963;286231.000;5203532.000;9.296;617;14;Commun;1.736157;2.933936e-02;0.667385;0.999827;0.625361;0.374466;1.067052e-04;1.734715e-04;1.618806e-03;-1.862000e-09;-8.000000e-12;9.611454;6.012295;0.182000;-0.098000;0.084000;0;Abondant
193137964;286232.000;5203532.000;9.319;617;14;Commun;1.736714;1.999957e-02;0.666664;0.999945;0.625091;0.374854;3.379831e-05;5.492903e-05;1.939968e-03;-1.861000e-09;-1.000000e-11;9.617537;6.012362;0.182000;-0.102000;0.080000;0;Abondant
193138044;286232.000;5203533.000;9.286;617;14;Commun;1.760862;9.122440e-02;0.687774;0.994722;0.631149;0.363573;3.214954e-03;5.278005e-03;1.459567e-02;1.857000e-09;5.700000e-11;9.653232;6.143574;0.414000;-0.044000;0.370000;2;Abondant
193138045;286233.000;5203533.000;9.228;617;14;Commun;1.758028;9.272611e-02;0.688240;0.994457;0.628713;0.365744;3.380046e-03;5.542593e-03;1.245545e-02;-1.857000e-09;-5.000000e-11;9.648904;6.119871;0.399000;-0.365000;0.034000;2;Abondant
193138046;286234.062;5203532.500;9.291;617;14;Commun;1.739371;8.331878e-02;0.681764;0.996000;0.620490;0.375510;2.456255e-03;3.999986e-03;9.273487e-04;-1.160000e-10;0.000000e+00;9.612793;6.003091;0.282000;-0.232000;0.050000;0;Abondant
193138131;286233.000;5203534.000;9.165;617;14;Commun;1.741263;2.712428e-02;0.668207;0.999863;0.631199;0.368664;8.413447e-05;1.372632e-04;5.617158e-03;1.160000e-10;1.000000e-12;9.605651;6.064394;0.246000;-0.116000;0.130000;0;Abondant
193138132;286234.000;5203534.000;9.085;617;14;Commun;1.740693;3.466748e-02;0.668698;0.999713;0.629495;0.370219;1.757877e-04;2.865459e-04;4.923578e-03;1.160000e-10;1.000000e-12;9.610787;6.052694;0.281000;-0.120000;0.161000;0;Abondant
193138133;286235.000;5203534.000;9.065;617;14;Commun;1.740201;2.411979e-02;0.667320;0.999904;0.627422;0.372482;5.923756e-05;9.641590e-05;4.348050e-03;1.160000e-10;1.000000e-12;9.622553;6.038326;0.271999;-0.139000;0.132999;0;Abondant
199008506;285400.312;5205311.000;4.030;649;3;Inexistant;1.734201;4.161113e-02;0.668875;0.999505;0.624666;0.374838;3.045748e-04;4.951340e-04;2.257405e-04;-1.160000e-10;-0.000000e+00;9.600925;6.002129;0.084000;-0.044000;0.040000;0;Rare
199008516;285400.312;5205311.500;4.027;649;3;Inexistant;1.734632;2.714587e-02;0.667151;0.999863;0.625152;0.374711;8.452106e-05;1.373828e-04;7.177656e-04;1.160000e-10;0.000000e+00;9.604672;6.005698;0.109000;-0.064000;0.045000;0;Rare
199008527;285400.312;5205313.000;4.026;649;3;Inexistant;1.978425;2.433593e-02;0.580966;0.999900;0.364123;0.635776;7.365651e-05;1.004913e-04;3.054196e-04;-3.660000e-09;-7.270000e-10;13.051021;4.753489;0.068000;-0.005000;0.063000;2;Rare
199008537;285400.469;5205314.500;4.034;649;3;Inexistant;1.733842;2.588894e-02;0.666962;0.999881;0.624663;0.375218;7.332774e-05;1.191503e-04;1.800638e-04;-1.862000e-09;-0.000000e+00;9.603406;6.000032;0.067000;-0.026000;0.041000;0;Rare
200635551;282588.000;5205765.000;7.984;629;40;Commun;1.734651;2.004089e-02;0.666792;0.999945;0.625804;0.374140;3.399928e-05;5.527994e-05;8.839871e-04;1.862000e-09;-3.000000e-12;9.601892;6.009437;0.101000;-0.047000;0.054000;0;Abondant
200635552;282589.000;5205765.000;7.990;629;40;Commun;1.734640;1.816415e-02;0.666664;0.999959;0.625571;0.374388;2.531605e-05;4.115512e-05;8.405600e-04;-1.862000e-09;3.000000e-12;9.603375;6.007987;0.111000;-0.039000;0.072000;0;Abondant
200635553;282590.000;5205765.000;7.932;629;40;Commun;1.734763;1.826833e-02;0.666653;0.999958;0.625486;0.374472;2.575498e-05;4.186651e-05;8.954934e-04;1.862000e-09;-4.000000e-12;9.604551;6.007911;0.124000;-0.064000;0.060000;0;Abondant
200635554;282591.000;5205765.000;7.929;629;40;Commun;1.734911;2.079042e-02;0.666851;0.999938;0.625914;0.374024;3.795714e-05;6.171974e-05;1.051322e-03;1.862000e-09;-4.000000e-12;9.602609;6.011001;0.125000;-0.059000;0.066000;0;Abondant
200636063;282588.000;5205766.000;8.029;629;40;Commun;1.734614;3.299718e-02;0.667812;0.999753;0.625586;0.374168;1.517945e-04;2.468298e-04;7.400715e-04;1.863000e-09;-2.000000e-12;9.600716;6.008439;0.127000;-0.052000;0.075000;0;Abondant
200636064;282589.000;5205766.000;7.988;629;40;Commun;1.734406;3.392448e-02;0.667701;0.999732;0.624339;0.375393;1.650337e-04;2.681591e-04;3.811650e-04;-1.160000e-10;0.000000e+00;9.606681;6.000400;0.093000;-0.085000;0.008000;0;Abondant
200636065;282590.000;5205766.000;7.957;629;40;Commun;1.733738;2.998606e-02;0.667378;0.999815;0.624964;0.374850;1.139357e-04;1.851837e-04;1.472220e-04;1.863000e-09;-0.000000e+00;9.600265;6.001601;0.063000;-0.035000;0.028000;0;Abondant
200636066;282591.000;5205766.000;7.965;629;40;Commun;1.733593;2.180794e-02;0.666763;0.999929;0.625098;0.374831;4.382091e-05;7.121949e-05;1.372218e-04;1.160000e-10;-0.000000e+00;9.600021;6.001634;0.052000;-0.021000;0.031000;0;Abondant
200636067;282592.000;5205766.000;7.954;629;40;Commun;1.734427;3.780807e-02;0.668386;0.999629;0.625282;0.374346;2.283884e-04;3.713653e-04;5.229648e-04;1.160000e-10;-0.000000e+00;9.600000;6.006277;0.124000;-0.056000;0.068000;0;Abondant
200636574;282587.000;5205767.000;8.018;629;40;Commun;1.733967;2.287451e-02;0.666846;0.999918;0.625199;0.374719;5.056861e-05;8.219238e-05;3.666981e-04;-1.863000e-09;-1.000000e-12;9.601360;6.003552;0.061000;-0.024000;0.037000;0;Abondant
200636575;282588.000;5205767.000;8.035;629;40;Commun;1.733591;2.623431e-02;0.667020;0.999876;0.624833;0.375043;7.629724e-05;1.239892e-04;6.451400e-05;-1.160000e-10;-0.000000e+00;9.600948;6.000182;0.042000;-0.039000;0.003000;0;Abondant
200636576;282589.000;5205767.000;7.997;629;40;Commun;1.733338;6.515580e-03;0.666295;0.999998;0.624997;0.375001;1.168657e-06;1.899069e-06;1.029722e-06;1.863000e-09;0.000000e+00;9.600019;6.000000;0.006000;-0.004000;0.002000;0;Abondant
200636577;282590.000;5205767.000;7.965;629;40;Commun;1.733399;1.637467e-02;0.666486;0.999970;0.624968;0.375002;1.855073e-05;3.014546e-05;1.899480e-05;1.160000e-10;-0.000000e+00;9.600198;6.000104;0.028000;-0.026000;0.002000;0;Abondant
200636578;282591.000;5205767.000;7.983;629;40;Commun;1.733499;1.975132e-02;0.666634;0.999947;0.624995;0.374952;3.255632e-05;5.290731e-05;7.165938e-05;1.160000e-10;-0.000000e+00;9.600318;6.000661;0.040000;-0.031000;0.009000;0;Abondant
200636579;282592.000;5205767.000;7.973;629;40;Commun;1.733732;2.349781e-02;0.666830;0.999911;0.624887;0.375024;5.482270e-05;8.909048e-05;1.708687e-04;1.862000e-09;-1.000000e-12;9.601821;6.000912;0.055000;-0.041000;0.014000;0;Abondant
200637087;282588.000;5205768.000;7.979;629;40;Commun;1.734162;3.564540e-02;0.667995;0.999689;0.624765;0.374924;1.914218e-04;3.111345e-04;3.004218e-04;-1.862000e-09;-1.000000e-12;9.602303;6.002166;0.095000;-0.064000;0.031000;0;Abondant
200637088;282589.000;5205768.000;7.958;629;40;Commun;1.735762;3.717852e-02;0.668106;0.999647;0.624211;0.375436;2.172509e-04;3.530146e-04;1.102410e-03;1.160000e-10;0.000000e+00;9.613946;6.004522;0.126000;-0.103000;0.023000;0;Abondant
