id_mbes;X;Y;Z;Nbrs_Moules;Classe;id_moules
125484052;267974.000;5191721.000;21.856;0;Inexistant;460
125484444;267973.000;5191722.000;21.827;0;Inexistant;460
125484445;267974.000;5191722.000;21.826;0;Inexistant;460
125483662;267975.000;5191720.000;21.822;0;Inexistant;460
125483663;267976.000;5191720.000;21.787;0;Inexistant;460
125484053;267975.000;5191721.000;21.814;0;Inexistant;460
125484054;267976.000;5191721.000;21.801;0;Inexistant;460
125484446;267975.000;5191722.000;21.834;0;Inexistant;460
125484447;267976.000;5191722.000;21.863;0;Inexistant;460
125484878;267973.000;5191723.000;21.807;0;Inexistant;460
125484879;267974.000;5191723.000;21.816;0;Inexistant;460
125485276;267974.000;5191724.000;21.780;0;Inexistant;460
125484880;267975.000;5191723.000;21.821;0;Inexistant;460
125484881;267976.000;5191723.000;21.824;0;Inexistant;460
125485277;267975.000;5191724.000;21.789;0;Inexistant;460
125485278;267976.000;5191724.000;21.796;0;Inexistant;460
125485676;267975.000;5191725.000;21.767;0;Inexistant;460
125483664;267977.000;5191720.000;21.838;0;Inexistant;460
125484055;267977.000;5191721.000;21.908;0;Inexistant;460
125484056;267978.000;5191721.000;21.932;0;Inexistant;460
125484448;267977.000;5191722.000;21.889;0;Inexistant;460
125484449;267978.000;5191722.000;21.908;0;Inexistant;460
125484882;267977.000;5191723.000;21.828;0;Inexistant;460
125484883;267978.000;5191723.000;21.830;0;Inexistant;460
125485279;267977.000;5191724.000;21.810;0;Inexistant;460
77067973;201907.000;5172257.000;11.926;12;Commun;461
77067464;201908.000;5172255.000;12.173;12;Commun;461
77067465;201909.000;5172255.000;12.111;12;Commun;461
77067719;201908.000;5172256.000;12.173;12;Commun;461
77067720;201909.000;5172256.000;12.111;12;Commun;461
77067466;201910.000;5172255.000;12.111;12;Commun;461
77067467;201911.000;5172255.000;12.111;12;Commun;461
77067721;201910.000;5172256.000;12.111;12;Commun;461
77067722;201911.000;5172256.000;12.111;12;Commun;461
77067974;201908.000;5172257.000;11.926;12;Commun;461
77067975;201909.000;5172257.000;11.806;12;Commun;461
77068223;201908.000;5172258.000;11.926;12;Commun;461
77068224;201909.000;5172258.000;11.806;12;Commun;461
77068472;201908.000;5172259.000;11.722;12;Commun;461
77068473;201909.000;5172259.000;11.639;12;Commun;461
77067976;201910.000;5172257.000;11.806;12;Commun;461
77067977;201911.000;5172257.000;11.806;12;Commun;461
77068225;201910.000;5172258.000;11.806;12;Commun;461
77068226;201911.000;5172258.000;11.806;12;Commun;461
77068474;201910.000;5172259.000;11.639;12;Commun;461
77068475;201911.000;5172259.000;11.639;12;Commun;461
77068722;201909.000;5172260.000;11.639;12;Commun;461
77068723;201910.000;5172260.000;11.639;12;Commun;461
77068724;201911.000;5172260.000;11.639;12;Commun;461
77067468;201912.000;5172255.000;11.967;12;Commun;461
77067723;201912.000;5172256.000;11.967;12;Commun;461
77067978;201912.000;5172257.000;11.761;12;Commun;461
77068227;201912.000;5172258.000;11.761;12;Commun;461
77068476;201912.000;5172259.000;11.609;12;Commun;461
104005667;250396.900;5187187.730;0.250;1;Inexistant;463
32546830;163416.419;5146122.375;5.308;2;Inexistant;465
32546879;163415.441;5146123.232;5.180;2;Inexistant;465
32546926;163415.477;5146124.452;4.919;2;Inexistant;465
32546981;163414.645;5146124.684;4.939;2;Inexistant;465
32546982;163416.371;5146125.339;4.726;2;Inexistant;465
32547037;163414.372;5146126.466;4.414;2;Inexistant;465
32547038;163415.168;5146125.535;4.670;2;Inexistant;465
32547039;163415.656;5146126.267;4.589;2;Inexistant;465
32546880;163417.351;5146123.450;5.133;2;Inexistant;465
32546881;163418.111;5146122.911;5.183;2;Inexistant;465
32546927;163418.065;5146124.074;4.631;2;Inexistant;465
32546928;163419.478;5146124.380;5.294;2;Inexistant;465
32546983;163416.889;5146124.729;4.767;2;Inexistant;465
32546984;163417.625;5146125.141;4.549;2;Inexistant;465
32546985;163418.553;5146124.806;4.816;2;Inexistant;465
32546986;163419.597;5146125.146;4.752;2;Inexistant;465
32547040;163417.239;5146126.037;4.476;2;Inexistant;465
32547041;163418.009;5146126.278;4.453;2;Inexistant;465
32547042;163418.911;5146125.803;4.639;2;Inexistant;465
32547083;163414.893;5146127.267;4.211;2;Inexistant;465
32547084;163416.024;5146126.994;4.280;2;Inexistant;465
32547141;163416.532;5146127.995;4.257;2;Inexistant;465
32547085;163417.423;5146127.451;3.807;2;Inexistant;465
32547086;163418.632;5146127.415;3.649;2;Inexistant;465
180352893;278763.140;5201003.560;10.680;16;Commun;466
180352179;278766.060;5201002.280;10.371;16;Commun;466
186452871;283869.000;5202203.000;8.568;10;Commun;468
186452872;283870.000;5202203.000;8.571;10;Commun;468
186453375;283868.000;5202204.000;8.536;10;Commun;468
186453376;283869.000;5202204.000;8.520;10;Commun;468
186453377;283870.000;5202204.000;8.507;10;Commun;468
186453877;283868.000;5202205.000;8.454;10;Commun;468
186453878;283869.000;5202205.000;8.476;10;Commun;468
186453879;283870.000;5202205.000;8.470;10;Commun;468
186454383;283868.000;5202206.000;8.368;10;Commun;468
186454384;283869.000;5202206.000;8.399;10;Commun;468
186454385;283870.000;5202206.000;8.459;10;Commun;468
186452873;283871.000;5202203.000;8.556;10;Commun;468
186452874;283872.000;5202203.000;8.586;10;Commun;468
186453378;283871.000;5202204.000;8.502;10;Commun;468
186453379;283872.000;5202204.000;8.534;10;Commun;468
186453880;283871.000;5202205.000;8.465;10;Commun;468
186453881;283872.000;5202205.000;8.495;10;Commun;468
186454386;283871.000;5202206.000;8.456;10;Commun;468
186454387;283872.000;5202206.000;8.461;10;Commun;468
186453380;283873.000;5202204.000;8.592;10;Commun;468
186453882;283873.000;5202205.000;8.526;10;Commun;468
186454388;283873.000;5202206.000;8.484;10;Commun;468
186454887;283868.000;5202207.000;8.257;10;Commun;468
186454888;283869.000;5202207.000;8.355;10;Commun;468
186454889;283870.000;5202207.000;8.371;10;Commun;468
186455393;283869.000;5202208.000;8.366;10;Commun;468
186455394;283870.000;5202208.000;8.343;10;Commun;468
186454890;283871.000;5202207.000;8.409;10;Commun;468
186454891;283872.000;5202207.000;8.420;10;Commun;468
186455395;283871.000;5202208.000;8.321;10;Commun;468
186455396;283872.000;5202208.000;8.318;10;Commun;468
186454892;283873.000;5202207.000;8.447;10;Commun;468
123150885;268197.000;5190609.000;13.095;0;Inexistant;471
123150886;268200.000;5190609.000;13.099;0;Inexistant;471
123151056;268197.000;5190612.000;13.100;0;Inexistant;471
105387271;252993.000;5187608.000;10.043;0;Inexistant;481
105386950;252995.000;5187606.000;9.654;0;Inexistant;481
105387110;252994.000;5187607.000;9.833;0;Inexistant;481
105387111;252995.000;5187607.000;9.742;0;Inexistant;481
105387272;252994.000;5187608.000;9.947;0;Inexistant;481
105387273;252995.000;5187608.000;9.836;0;Inexistant;481
105386951;252996.000;5187606.000;9.551;0;Inexistant;481
105387112;252996.000;5187607.000;9.672;0;Inexistant;481
105387113;252997.000;5187607.000;9.555;0;Inexistant;481
105387114;252998.000;5187607.000;9.451;0;Inexistant;481
105387274;252996.000;5187608.000;9.729;0;Inexistant;481
105387275;252997.000;5187608.000;9.646;0;Inexistant;481
105387276;252998.000;5187608.000;9.517;0;Inexistant;481
105387434;252993.000;5187609.000;10.121;0;Inexistant;481
105387541;252993.000;5187610.000;10.190;0;Inexistant;481
105387435;252994.000;5187609.000;10.012;0;Inexistant;481
105387436;252995.000;5187609.000;9.926;0;Inexistant;481
105387437;252996.000;5187609.000;9.820;0;Inexistant;481
105387438;252997.000;5187609.000;9.694;0;Inexistant;481
105387439;252998.000;5187609.000;9.602;0;Inexistant;481
105387542;252994.000;5187610.000;10.105;0;Inexistant;481
105387543;252995.000;5187610.000;9.988;0;Inexistant;481
105387544;252996.000;5187610.000;9.897;0;Inexistant;481
105387545;252997.000;5187610.000;9.777;0;Inexistant;481
105387546;252998.000;5187610.000;9.686;0;Inexistant;481
105387706;252994.000;5187611.000;10.177;0;Inexistant;481
105387707;252995.000;5187611.000;10.068;0;Inexistant;481
105387708;252996.000;5187611.000;9.979;0;Inexistant;481
105387709;252997.000;5187611.000;9.881;0;Inexistant;481
56889439;211707.000;5167537.000;9.384;1;Inexistant;484
56889852;211706.000;5167538.000;9.331;1;Inexistant;484
56889853;211707.000;5167538.000;9.387;1;Inexistant;484
56890250;211705.000;5167539.000;9.283;1;Inexistant;484
56890251;211706.000;5167539.000;9.316;1;Inexistant;484
56890252;211707.000;5167539.000;9.341;1;Inexistant;484
56890649;211705.000;5167540.000;9.266;1;Inexistant;484
56890650;211706.000;5167540.000;9.280;1;Inexistant;484
56890651;211707.000;5167540.000;9.298;1;Inexistant;484
56891042;211706.000;5167541.000;9.239;1;Inexistant;484
56891043;211707.000;5167541.000;9.249;1;Inexistant;484
56891434;211707.000;5167542.000;9.254;1;Inexistant;484
56889440;211708.000;5167537.000;9.373;1;Inexistant;484
56889441;211709.000;5167537.000;9.401;1;Inexistant;484
56889854;211708.000;5167538.000;9.379;1;Inexistant;484
56889855;211709.000;5167538.000;9.362;1;Inexistant;484
56889856;211710.000;5167538.000;9.384;1;Inexistant;484
56890253;211708.000;5167539.000;9.334;1;Inexistant;484
56890254;211709.000;5167539.000;9.329;1;Inexistant;484
56890255;211710.000;5167539.000;9.316;1;Inexistant;484
56890652;211708.000;5167540.000;9.275;1;Inexistant;484
56890653;211709.000;5167540.000;9.250;1;Inexistant;484
56890654;211710.000;5167540.000;9.292;1;Inexistant;484
56891044;211708.000;5167541.000;9.276;1;Inexistant;484
56891045;211709.000;5167541.000;9.270;1;Inexistant;484
56891046;211710.000;5167541.000;9.323;1;Inexistant;484
56891435;211708.000;5167542.000;9.289;1;Inexistant;484
56891436;211709.000;5167542.000;9.314;1;Inexistant;484
32264672;166328.000;5145722.000;10.108;1;Inexistant;485
32265150;166327.000;5145723.000;10.110;1;Inexistant;485
32265151;166328.000;5145723.000;10.132;1;Inexistant;485
32264673;166329.000;5145722.000;10.070;1;Inexistant;485
32264674;166330.000;5145722.000;9.995;1;Inexistant;485
32265152;166329.000;5145723.000;10.129;1;Inexistant;485
32265153;166330.000;5145723.000;10.111;1;Inexistant;485
32265154;166331.000;5145723.000;10.092;1;Inexistant;485
26511634;160865.106;5142290.464;3.500;3;Inexistant;515
26511639;160864.465;5142291.249;3.500;3;Inexistant;515
26511645;160862.957;5142292.387;3.600;3;Inexistant;515
28403753;161202.000;5143619.000;11.332;0;Inexistant;518
28402731;161204.000;5143617.000;11.371;0;Inexistant;518
28403242;161203.000;5143618.000;11.364;0;Inexistant;518
28403243;161204.000;5143618.000;11.351;0;Inexistant;518
28403754;161203.000;5143619.000;11.364;0;Inexistant;518
28403755;161204.000;5143619.000;11.359;0;Inexistant;518
28402732;161205.000;5143617.000;11.355;0;Inexistant;518
28403244;161205.000;5143618.000;11.345;0;Inexistant;518
28403756;161205.000;5143619.000;11.367;0;Inexistant;518
28404266;161203.000;5143620.000;11.370;0;Inexistant;518
28404267;161204.000;5143620.000;11.376;0;Inexistant;518
28404268;161205.000;5143620.000;11.372;0;Inexistant;518
28404778;161203.000;5143621.000;11.416;0;Inexistant;518
28404779;161204.000;5143621.000;11.405;0;Inexistant;518
28404780;161205.000;5143621.000;11.398;0;Inexistant;518
28405291;161204.000;5143622.000;11.501;0;Inexistant;518
28405292;161205.000;5143622.000;11.511;0;Inexistant;518
28402733;161206.000;5143617.000;11.345;0;Inexistant;518
28403245;161206.000;5143618.000;11.368;0;Inexistant;518
28403246;161207.000;5143618.000;11.377;0;Inexistant;518
28403757;161206.000;5143619.000;11.276;0;Inexistant;518
28403758;161207.000;5143619.000;11.388;0;Inexistant;518
28404269;161206.000;5143620.000;11.379;0;Inexistant;518
28404270;161207.000;5143620.000;11.415;0;Inexistant;518
28404781;161206.000;5143621.000;11.243;0;Inexistant;518
28404782;161207.000;5143621.000;11.220;0;Inexistant;518
28405293;161206.000;5143622.000;11.480;0;Inexistant;518
20764434;154258.000;5139559.000;12.825;7;Rare;522
20764945;154257.000;5139560.000;12.791;7;Rare;522
20764946;154258.000;5139560.000;12.788;7;Rare;522
20765457;154257.000;5139561.000;12.758;7;Rare;522
20765458;154258.000;5139561.000;12.772;7;Rare;522
20765969;154257.000;5139562.000;12.751;7;Rare;522
20765970;154258.000;5139562.000;12.754;7;Rare;522
20766481;154257.000;5139563.000;12.741;7;Rare;522
20766482;154258.000;5139563.000;12.743;7;Rare;522
20766994;154258.000;5139564.000;12.734;7;Rare;522
20764435;154259.000;5139559.000;12.834;7;Rare;522
20764436;154260.000;5139559.000;12.844;7;Rare;522
20764947;154259.000;5139560.000;12.806;7;Rare;522
20764948;154260.000;5139560.000;12.806;7;Rare;522
20765459;154259.000;5139561.000;12.781;7;Rare;522
20765460;154260.000;5139561.000;12.796;7;Rare;522
20764949;154261.000;5139560.000;12.836;7;Rare;522
20765461;154261.000;5139561.000;12.804;7;Rare;522
20765462;154262.000;5139561.000;12.817;7;Rare;522
20765971;154259.000;5139562.000;12.763;7;Rare;522
20765972;154260.000;5139562.000;12.771;7;Rare;522
20765973;154261.000;5139562.000;12.793;7;Rare;522
20766483;154259.000;5139563.000;12.747;7;Rare;522
20766484;154260.000;5139563.000;12.757;7;Rare;522
20766485;154261.000;5139563.000;12.774;7;Rare;522
20766995;154259.000;5139564.000;12.748;7;Rare;522
20766996;154260.000;5139564.000;12.742;7;Rare;522
71605786;200211.000;5171507.000;5.623;1;Inexistant;525
71605969;200211.000;5171508.000;5.656;1;Inexistant;525
71605603;200212.000;5171506.000;5.568;1;Inexistant;525
71605604;200213.000;5171506.000;5.568;1;Inexistant;525
71605787;200212.000;5171507.000;5.616;1;Inexistant;525
71605788;200213.000;5171507.000;5.596;1;Inexistant;525
71605970;200212.000;5171508.000;5.643;1;Inexistant;525
71605971;200213.000;5171508.000;5.612;1;Inexistant;525
71605605;200214.000;5171506.000;5.569;1;Inexistant;525
71605606;200215.000;5171506.000;5.585;1;Inexistant;525
71605789;200214.000;5171507.000;5.583;1;Inexistant;525
71605790;200215.000;5171507.000;5.590;1;Inexistant;525
71605972;200214.000;5171508.000;5.601;1;Inexistant;525
71605973;200215.000;5171508.000;5.601;1;Inexistant;525
71606155;200211.000;5171509.000;5.676;1;Inexistant;525
71606156;200212.000;5171509.000;5.674;1;Inexistant;525
71606157;200213.000;5171509.000;5.640;1;Inexistant;525
71606345;200212.000;5171510.000;5.682;1;Inexistant;525
71606346;200213.000;5171510.000;5.668;1;Inexistant;525
71606537;200213.000;5171511.000;5.714;1;Inexistant;525
71606158;200214.000;5171509.000;5.631;1;Inexistant;525
71606159;200215.000;5171509.000;5.618;1;Inexistant;525
71606347;200214.000;5171510.000;5.662;1;Inexistant;525
71606348;200215.000;5171510.000;5.637;1;Inexistant;525
71606538;200214.000;5171511.000;5.667;1;Inexistant;525
71605791;200216.000;5171507.000;5.583;1;Inexistant;525
71605974;200216.000;5171508.000;5.580;1;Inexistant;525
71606160;200216.000;5171509.000;5.601;1;Inexistant;525
104230854;250855.000;5187404.000;5.844;2;Inexistant;529
104231366;250855.000;5187405.000;5.770;2;Inexistant;529
104231878;250855.000;5187406.000;5.746;2;Inexistant;529
104232390;250855.000;5187407.000;5.722;2;Inexistant;529
104230343;250856.000;5187403.000;6.032;2;Inexistant;529
104230344;250857.000;5187403.000;6.146;2;Inexistant;529
104230345;250858.000;5187403.000;6.290;2;Inexistant;529
104230855;250856.000;5187404.000;5.958;2;Inexistant;529
104230856;250857.000;5187404.000;6.102;2;Inexistant;529
104230857;250858.000;5187404.000;6.246;2;Inexistant;529
104231367;250856.000;5187405.000;5.914;2;Inexistant;529
104231368;250857.000;5187405.000;6.058;2;Inexistant;529
104231369;250858.000;5187405.000;6.202;2;Inexistant;529
104231879;250856.000;5187406.000;5.892;2;Inexistant;529
104231880;250857.000;5187406.000;6.036;2;Inexistant;529
104231881;250858.000;5187406.000;6.180;2;Inexistant;529
104230346;250859.000;5187403.000;6.434;2;Inexistant;529
104230858;250859.000;5187404.000;6.390;2;Inexistant;529
104230859;250860.000;5187404.000;6.534;2;Inexistant;529
104231370;250859.000;5187405.000;6.346;2;Inexistant;529
104231371;250860.000;5187405.000;6.490;2;Inexistant;529
104231882;250859.000;5187406.000;6.324;2;Inexistant;529
104231883;250860.000;5187406.000;6.468;2;Inexistant;529
104232391;250856.000;5187407.000;5.868;2;Inexistant;529
104232392;250857.000;5187407.000;6.014;2;Inexistant;529
104232393;250858.000;5187407.000;6.158;2;Inexistant;529
104232904;250857.000;5187408.000;5.990;2;Inexistant;529
104232905;250858.000;5187408.000;6.136;2;Inexistant;529
104232394;250859.000;5187407.000;6.302;2;Inexistant;529
102470663;251978.000;5184725.000;8.882;1;Inexistant;531
102470760;251976.000;5184726.000;9.728;1;Inexistant;531
102470761;251977.000;5184726.000;9.356;1;Inexistant;531
102470858;251976.000;5184727.000;9.917;1;Inexistant;531
102470859;251977.000;5184727.000;9.466;1;Inexistant;531
102470952;251976.000;5184729.000;10.035;1;Inexistant;531
102470953;251977.000;5184729.000;9.668;1;Inexistant;531
102470954;251978.000;5184729.000;9.392;1;Inexistant;531
102471051;251978.000;5184730.000;9.391;1;Inexistant;531
102470664;251980.000;5184725.000;8.565;1;Inexistant;531
102470762;251980.000;5184726.000;8.721;1;Inexistant;531
102470763;251981.000;5184726.000;8.298;1;Inexistant;531
102470860;251981.000;5184727.000;8.500;1;Inexistant;531
178309635;283862.000;5200318.000;14.074;8;Rare;536
178309636;283863.000;5200318.000;14.107;8;Rare;536
98232331;248366.000;5181979.000;3.126;1;Inexistant;538
98232682;248367.000;5181980.000;3.158;1;Inexistant;538
98233032;248367.000;5181981.000;3.163;1;Inexistant;538
69294468;202573.000;5170798.000;3.112;3;Inexistant;539
69294469;202574.000;5170798.000;3.102;3;Inexistant;539
69294751;202572.000;5170799.000;3.114;3;Inexistant;539
69295035;202571.000;5170800.000;3.115;3;Inexistant;539
69295036;202572.000;5170800.000;3.111;3;Inexistant;539
69295322;202571.000;5170801.000;3.116;3;Inexistant;539
69295323;202572.000;5170801.000;3.117;3;Inexistant;539
69294752;202573.000;5170799.000;3.105;3;Inexistant;539
69294753;202574.000;5170799.000;3.098;3;Inexistant;539
69295037;202573.000;5170800.000;3.113;3;Inexistant;539
69295038;202574.000;5170800.000;3.095;3;Inexistant;539
69295324;202573.000;5170801.000;3.100;3;Inexistant;539
69295325;202574.000;5170801.000;3.086;3;Inexistant;539
69295611;202572.000;5170802.000;3.100;3;Inexistant;539
69295612;202573.000;5170802.000;3.081;3;Inexistant;539
69295613;202574.000;5170802.000;3.074;3;Inexistant;539
69295902;202573.000;5170803.000;3.075;3;Inexistant;539
69295903;202574.000;5170803.000;3.055;3;Inexistant;539
69294470;202575.000;5170798.000;3.097;3;Inexistant;539
69294754;202575.000;5170799.000;3.097;3;Inexistant;539
69294755;202576.000;5170799.000;3.071;3;Inexistant;539
69295039;202575.000;5170800.000;3.086;3;Inexistant;539
69295040;202576.000;5170800.000;3.037;3;Inexistant;539
69295326;202575.000;5170801.000;3.075;3;Inexistant;539
69295327;202576.000;5170801.000;3.023;3;Inexistant;539
69295614;202575.000;5170802.000;3.060;3;Inexistant;539
69295615;202576.000;5170802.000;3.043;3;Inexistant;539
69295904;202575.000;5170803.000;3.051;3;Inexistant;539
153433315;278672.000;5197333.000;12.115;2;Inexistant;548
153433826;278671.000;5197334.000;12.411;2;Inexistant;548
153433827;278672.000;5197334.000;12.050;2;Inexistant;548
153434338;278671.000;5197335.000;12.598;2;Inexistant;548
153434339;278672.000;5197335.000;12.446;2;Inexistant;548
153434851;278672.000;5197336.000;12.609;2;Inexistant;548
153435363;278672.000;5197337.000;12.657;2;Inexistant;548
153432805;278674.000;5197332.000;12.213;2;Inexistant;548
153433316;278673.000;5197333.000;12.231;2;Inexistant;548
153433317;278674.000;5197333.000;12.073;2;Inexistant;548
153433318;278675.000;5197333.000;12.334;2;Inexistant;548
153433319;278676.000;5197333.000;12.230;2;Inexistant;548
153433828;278673.000;5197334.000;12.181;2;Inexistant;548
153433829;278674.000;5197334.000;12.251;2;Inexistant;548
153433830;278675.000;5197334.000;12.406;2;Inexistant;548
153434340;278673.000;5197335.000;12.309;2;Inexistant;548
153434341;278674.000;5197335.000;12.359;2;Inexistant;548
153434342;278675.000;5197335.000;12.461;2;Inexistant;548
153434852;278673.000;5197336.000;12.652;2;Inexistant;548
153434853;278674.000;5197336.000;12.459;2;Inexistant;548
153434854;278675.000;5197336.000;12.501;2;Inexistant;548
153433831;278676.000;5197334.000;12.307;2;Inexistant;548
153434343;278676.000;5197335.000;12.493;2;Inexistant;548
153434855;278676.000;5197336.000;12.374;2;Inexistant;548
153435364;278673.000;5197337.000;12.760;2;Inexistant;548
153435365;278674.000;5197337.000;12.587;2;Inexistant;548
153435366;278675.000;5197337.000;12.676;2;Inexistant;548
153435367;278676.000;5197337.000;12.568;2;Inexistant;548
149997707;278060.000;5196892.000;11.301;15;Commun;554
149998219;278060.000;5196893.000;11.267;15;Commun;554
149998731;278060.000;5196894.000;11.294;15;Commun;554
149997196;278061.000;5196891.000;11.213;15;Commun;554
149997197;278062.000;5196891.000;11.064;15;Commun;554
149997198;278063.000;5196891.000;11.124;15;Commun;554
149997708;278061.000;5196892.000;11.057;15;Commun;554
149997709;278062.000;5196892.000;11.130;15;Commun;554
149997710;278063.000;5196892.000;11.164;15;Commun;554
149998220;278061.000;5196893.000;11.001;15;Commun;554
149998221;278062.000;5196893.000;11.050;15;Commun;554
149998222;278063.000;5196893.000;10.973;15;Commun;554
149997199;278064.000;5196891.000;11.434;15;Commun;554
149997711;278064.000;5196892.000;11.302;15;Commun;554
149997712;278065.000;5196892.000;11.471;15;Commun;554
149998223;278064.000;5196893.000;11.288;15;Commun;554
149998224;278065.000;5196893.000;11.652;15;Commun;554
149998732;278061.000;5196894.000;11.053;15;Commun;554
149998733;278062.000;5196894.000;10.961;15;Commun;554
149998734;278063.000;5196894.000;11.032;15;Commun;554
149999244;278061.000;5196895.000;10.892;15;Commun;554
149999245;278062.000;5196895.000;11.052;15;Commun;554
149999246;278063.000;5196895.000;11.005;15;Commun;554
149998735;278064.000;5196894.000;11.115;15;Commun;554
149998736;278065.000;5196894.000;11.286;15;Commun;554
149999247;278064.000;5196895.000;11.205;15;Commun;554
17252711;150968.000;5137306.000;9.465;0;Inexistant;561
17252712;150969.000;5137306.000;9.429;0;Inexistant;561
17253189;150967.000;5137307.000;9.454;0;Inexistant;561
17253190;150968.000;5137307.000;9.386;0;Inexistant;561
17253191;150969.000;5137307.000;9.360;0;Inexistant;561
17253667;150967.000;5137308.000;9.407;0;Inexistant;561
17253668;150968.000;5137308.000;9.309;0;Inexistant;561
17253669;150969.000;5137308.000;9.283;0;Inexistant;561
17252713;150970.000;5137306.000;9.393;0;Inexistant;561
17252714;150971.000;5137306.000;9.336;0;Inexistant;561
17253192;150970.000;5137307.000;9.334;0;Inexistant;561
17253193;150971.000;5137307.000;9.292;0;Inexistant;561
17253670;150970.000;5137308.000;9.257;0;Inexistant;561
17253671;150971.000;5137308.000;9.224;0;Inexistant;561
17253194;150972.000;5137307.000;9.234;0;Inexistant;561
17253672;150972.000;5137308.000;9.185;0;Inexistant;561
17254145;150967.000;5137309.000;9.359;0;Inexistant;561
17254146;150968.000;5137309.000;9.232;0;Inexistant;561
17254147;150969.000;5137309.000;9.197;0;Inexistant;561
17254148;150970.000;5137309.000;9.163;0;Inexistant;561
17254149;150971.000;5137309.000;9.135;0;Inexistant;561
17254622;150968.000;5137310.000;9.155;0;Inexistant;561
17254623;150969.000;5137310.000;9.112;0;Inexistant;561
17254624;150970.000;5137310.000;9.069;0;Inexistant;561
17254625;150971.000;5137310.000;9.045;0;Inexistant;561
17255099;150969.000;5137311.000;9.104;0;Inexistant;561
17254150;150972.000;5137309.000;9.113;0;Inexistant;561
78140643;222431.120;5173497.280;-0.500;1;Inexistant;563
163272922;262840.000;5199091.000;11.047;0;Inexistant;566
163272520;262841.000;5199090.000;11.113;0;Inexistant;566
163272521;262842.000;5199090.000;11.199;0;Inexistant;566
163272923;262841.000;5199091.000;11.061;0;Inexistant;566
163272924;262842.000;5199091.000;11.085;0;Inexistant;566
163272522;262843.000;5199090.000;11.201;0;Inexistant;566
163272523;262844.000;5199090.000;11.182;0;Inexistant;566
163272925;262843.000;5199091.000;11.143;0;Inexistant;566
163272926;262844.000;5199091.000;11.180;0;Inexistant;566
163272927;262845.000;5199091.000;11.200;0;Inexistant;566
163273324;262840.000;5199092.000;10.959;0;Inexistant;566
163273725;262840.000;5199093.000;10.804;0;Inexistant;566
163274125;262840.000;5199094.000;10.822;0;Inexistant;566
163273325;262841.000;5199092.000;11.019;0;Inexistant;566
163273326;262842.000;5199092.000;11.031;0;Inexistant;566
163273726;262841.000;5199093.000;10.887;0;Inexistant;566
163273727;262842.000;5199093.000;10.946;0;Inexistant;566
163274126;262841.000;5199094.000;10.829;0;Inexistant;566
163274127;262842.000;5199094.000;10.942;0;Inexistant;566
163273327;262843.000;5199092.000;11.066;0;Inexistant;566
163273328;262844.000;5199092.000;11.117;0;Inexistant;566
163273329;262845.000;5199092.000;11.143;0;Inexistant;566
163273728;262843.000;5199093.000;10.545;0;Inexistant;566
163273729;262844.000;5199093.000;11.053;0;Inexistant;566
163273730;262845.000;5199093.000;11.100;0;Inexistant;566
163274128;262843.000;5199094.000;10.891;0;Inexistant;566
163274129;262844.000;5199094.000;10.998;0;Inexistant;566
163274130;262845.000;5199094.000;11.106;0;Inexistant;566
163274524;262841.000;5199095.000;10.855;0;Inexistant;566
163274525;262842.000;5199095.000;10.910;0;Inexistant;566
163274526;262843.000;5199095.000;10.961;0;Inexistant;566
163274527;262844.000;5199095.000;10.960;0;Inexistant;566
27326690;160570.000;5142854.000;11.898;6;Rare;569
27326179;160571.000;5142853.000;11.936;6;Rare;569
27326180;160572.000;5142853.000;11.959;6;Rare;569
27326691;160571.000;5142854.000;11.943;6;Rare;569
27326692;160572.000;5142854.000;11.957;6;Rare;569
27327201;160569.000;5142855.000;11.841;6;Rare;569
27327202;160570.000;5142855.000;11.894;6;Rare;569
27327713;160569.000;5142856.000;11.891;6;Rare;569
27327714;160570.000;5142856.000;11.897;6;Rare;569
27328225;160569.000;5142857.000;11.920;6;Rare;569
27328226;160570.000;5142857.000;11.875;6;Rare;569
27327203;160571.000;5142855.000;11.898;6;Rare;569
27327204;160572.000;5142855.000;11.931;6;Rare;569
27327715;160571.000;5142856.000;11.895;6;Rare;569
27327716;160572.000;5142856.000;11.926;6;Rare;569
27328227;160571.000;5142857.000;11.882;6;Rare;569
27328228;160572.000;5142857.000;11.926;6;Rare;569
27328738;160570.000;5142858.000;11.906;6;Rare;569
27328739;160571.000;5142858.000;11.902;6;Rare;569
27328740;160572.000;5142858.000;11.954;6;Rare;569
27326693;160573.000;5142854.000;11.976;6;Rare;569
27327205;160573.000;5142855.000;11.980;6;Rare;569
27327206;160574.000;5142855.000;12.035;6;Rare;569
27327717;160573.000;5142856.000;11.991;6;Rare;569
27327718;160574.000;5142856.000;12.057;6;Rare;569
27328229;160573.000;5142857.000;11.999;6;Rare;569
27328230;160574.000;5142857.000;12.087;6;Rare;569
27328741;160573.000;5142858.000;12.021;6;Rare;569
51430020;190872.000;5163225.000;12.722;4;Rare;576
51430021;190873.000;5163225.000;12.722;4;Rare;576
51430022;190874.000;5163225.000;12.505;4;Rare;576
51430480;190871.000;5163226.000;12.976;4;Rare;576
51430481;190872.000;5163226.000;12.722;4;Rare;576
51430941;190871.000;5163227.000;13.302;4;Rare;576
51430942;190872.000;5163227.000;12.952;4;Rare;576
51431404;190871.000;5163228.000;13.302;4;Rare;576
51431405;190872.000;5163228.000;12.952;4;Rare;576
