,id,X,Y,Z,id_moules,Nbrs_Moules,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,GMM_Class
74,74,134764.27,5118920.989,-0.02,510,2,328.95288,0.00025504647,0.00056087854,0.9999997,5.0741743e-05,0.9999489,3.24911e-07,3.24928e-07,0.002239562,1.736e-09,6.76e-10,2960.4238,0.15117899,0.040000003,-0.010000005,0.029999997,4
75,75,134911.6,5118927.351,-0.05,510,2,934.5915,0.0012306438,0.03440502,0.99999964,0.0055881664,0.99441147,3.37243e-07,3.39127e-07,1.37917e-07,0.0,-0.0,8364.575,46.745472,0.06,-0.02,0.04,4
76,76,134913.05,5118931.981,-0.05,510,2,452.45654,0.0009781393,0.026503276,0.99999976,0.004093017,0.9959068,2.30506e-07,2.3145e-07,1.3968599e-05,-3.37e-09,-1.591e-09,4055.5078,16.6002,0.040000003,-0.040000003,0.0,4
77,77,134768.89,5118934.208,0.0,510,2,490.48834,0.00097530155,0.02728041,0.99999976,0.00423602,0.9957638,2.20855e-07,2.21791e-07,1.6721388e-05,3.336e-09,1.659e-09,4395.7725,18.621555,0.029999997,-0.029999997,0.0,4
78,78,134769.58,5118936.635,0.01,510,2,699.55475,0.0005359524,0.003867537,0.99999964,0.00044262747,0.999557,3.47844e-07,3.47998e-07,0.00013191171,1.786e-09,5.43e-10,6293.2026,2.7877343,0.06,-0.04,0.02,4
79,79,134915.44,5118937.376,-0.07,510,2,699.55475,0.0005359524,0.003867537,0.99999964,0.00044262747,0.999557,3.47844e-07,3.47998e-07,0.00013191171,1.786e-09,5.43e-10,6293.2026,2.7877343,0.059999995,-0.049999997,0.01,4
80,80,134919.86,5118944.036,-0.05,510,2,490.48834,0.00097530155,0.02728041,0.99999976,0.00423602,0.9957638,2.20855e-07,2.21791e-07,1.6721388e-05,3.336e-09,1.659e-09,4395.7725,18.621555,0.029999997,-0.009999998,0.02,4
81,81,134772.83,5118945.561,-0.01,510,2,617.6919,0.00088147,0.021572601,0.99999976,0.0032085646,0.99679124,2.14815e-07,2.15505e-07,1.6989434e-05,3.355e-09,1.62e-09,5541.445,17.781277,0.04,-0.029999997,0.010000002,4
82,82,134776.77,5118956.684,-0.03,510,2,699.55475,0.0005359524,0.003867537,0.99999964,0.00044262747,0.999557,3.47844e-07,3.47998e-07,0.00013191171,1.786e-09,5.43e-10,6293.2026,2.7877343,0.06,-0.03,0.03,4
83,83,134928.72,5118957.025,-0.07,510,2,697.3536,0.00060420454,0.0045155804,0.9999996,0.0005274163,0.99947214,4.18324e-07,4.18545e-07,6.8382484e-05,-1.76e-09,-6.14e-10,6272.8687,3.3110387,0.08,-0.04,0.04,4
84,84,134931.08,5118961.3,-0.08,510,2,801.27295,0.0007267237,0.014694384,0.9999998,0.00204657,0.99795324,1.88286e-07,1.88671e-07,5.478231e-06,1.686e-09,7.94e-10,7196.725,14.729959,0.04,-0.009999998,0.030000001,4
85,85,134779.95,5118965.823,-0.03,510,2,801.27295,0.0007267237,0.014694384,0.9999998,0.00204657,0.99795324,1.88286e-07,1.88671e-07,5.478231e-06,1.686e-09,7.94e-10,7196.725,14.729959,0.04,0.0,0.04,4
86,86,134782.19,5118971.104,-0.01,510,2,690.3315,0.0006676017,0.006502062,0.99999964,0.00079911214,0.9992005,3.72766e-07,3.73064e-07,2.3735422e-05,-1.77e-09,-5.93e-10,6208.0176,4.963218,0.08,-0.04,0.04,4
87,87,134783.1,5118973.302,-0.01,510,2,690.3315,0.0006676017,0.006502062,0.99999964,0.00079911214,0.9992005,3.72766e-07,3.73064e-07,2.3735422e-05,-1.77e-09,-5.93e-10,6208.0176,4.963218,0.08,-0.060000002,0.02,4
88,88,134936.83,5118973.265,-0.04,510,2,690.3315,0.0006676017,0.006502062,0.99999964,0.00079911214,0.9992005,3.72766e-07,3.73064e-07,2.3735422e-05,-1.77e-09,-5.93e-10,6208.0176,4.963218,0.08,-0.060000002,0.02,4
89,89,134941.5,5118985.812,-0.04,510,2,808.60974,0.00091995095,0.030639501,0.9999998,0.0048647574,0.99513507,1.61597e-07,1.62383e-07,8.4158e-08,4.7e-11,-1.07e-10,7242.254,35.232983,0.04,-0.04,0.0,4
90,90,134942.67,5118989.231,-0.05,510,2,574.94055,0.0008591792,0.024544287,0.9999998,0.0037370685,0.9962628,1.70978e-07,1.71617e-07,2.8300105e-05,-3.566e-09,-1.079e-09,5155.1978,19.26621,0.04,-0.04,0.0,4
91,91,134790.36,5118989.674,-0.01,510,2,574.94055,0.0008591792,0.024544287,0.9999998,0.0037370685,0.9962628,1.70978e-07,1.71617e-07,2.8300105e-05,-3.566e-09,-1.079e-09,5155.1978,19.26621,0.04,-0.029999997,0.010000002,4
92,92,134793.47,5118996.143,-0.07,510,2,661.4828,0.0009971076,0.0052267145,0.9999984,0.00061943545,0.999379,1.598273e-06,1.599268e-06,0.00019710447,3.36e-09,1.609e-09,5949.6406,3.6949334,0.13,-0.060000002,0.07,4
93,93,134945.22,5118997.383,-0.05,510,2,679.79175,0.00069483335,0.002280875,0.9999986,0.00024113378,0.99975747,1.383916e-06,1.384254e-06,0.0010391007,3.29e-09,1.75e-09,6116.634,1.4833939,0.13,0.0,0.13,4
94,94,134614.7,5118998.778,-0.06,510,2,507.33823,0.0012306025,0.026486492,0.9999995,0.0040890854,0.99591047,4.59434e-07,4.61313e-07,6.075557e-06,1.6e-11,-5.6e-11,4547.445,18.596989,0.049999997,-0.029999997,0.020000001,4
95,95,134616.45,5119000.284,-0.04,510,2,164.49065,0.005418986,0.68748564,0.9999988,0.80766726,0.19233158,6.43812e-07,1.163799e-06,1.702171e-06,-3.288e-09,1.754e-09,818.96375,661.4511,0.060000002,-0.040000003,0.02,4
96,96,134615.2,5119002.433,-0.05,510,2,164.49065,0.005418986,0.68748564,0.9999988,0.80766726,0.19233158,6.43812e-07,1.163799e-06,1.702171e-06,-3.288e-09,1.754e-09,818.96375,661.4511,0.060000002,-0.060000002,0.0,4
97,97,134618.81,5119001.556,-0.05,510,2,164.49065,0.005418986,0.68748564,0.9999988,0.80766726,0.19233158,6.43812e-07,1.163799e-06,1.702171e-06,-3.288e-09,1.754e-09,818.96375,661.4511,0.060000002,-0.05,0.010000002,4
98,98,134797.53,5119003.598,-0.06,510,2,164.49065,0.005418986,0.68748564,0.9999988,0.80766726,0.19233158,6.43812e-07,1.163799e-06,1.702171e-06,-3.288e-09,1.754e-09,818.96375,661.4511,0.060000002,-0.05,0.010000002,4
99,99,134615.22,5119006.216,-0.08,510,2,679.79175,0.00069483335,0.002280875,0.9999986,0.00024113378,0.99975747,1.383916e-06,1.384254e-06,0.0010391007,3.29e-09,1.75e-09,6116.634,1.4833939,0.13,-0.010000002,0.12,4
