        id           X            Y       Z  Nbrs_Moules id_moules
   4598804  141275.000  5128886.000  12.025            0       348
   4598805  141276.000  5128886.000  11.960            0       348
   4599316  141275.000  5128887.000  12.025            0       348
   4599317  141276.000  5128887.000  12.025            0       348
   4599828  141275.000  5128888.000  12.025            0       348
   4599829  141276.000  5128888.000  12.025            0       348
   4600338  141273.000  5128889.000  12.364            0       348
   4600339  141274.000  5128889.000  12.236            0       348
   4600850  141273.000  5128890.000  12.364            0       348
   4600340  141275.000  5128889.000  12.236            0       348
  49821265  186785.012  5161863.995  -1.829            1       352
 107347714  252009.346  5188502.162  -1.000            3       369
 107347715  252010.000  5188502.000  -0.985            3       369
 107348109  252007.836  5188503.472  -1.000            3       369
 107348505  252008.000  5188504.000  -0.975            3       369
 107348899  252007.000  5188505.000  -0.970            3       369
 107348900  252008.000  5188505.000  -0.937            3       369
 107348110  252009.000  5188503.000  -0.980            3       369
 107348111  252010.000  5188503.000  -0.947            3       369
 107348506  252009.000  5188504.000  -0.942            3       369
 107348507  252010.000  5188504.000  -0.911            3       369
 107348508  252010.669  5188503.678  -0.900            3       369
 107348901  252009.159  5188504.988  -0.900            3       369
 107348902  252010.000  5188505.000  -0.900            3       369
 107347716  252011.000  5188502.000  -0.952            3       369
 107347717  252012.179  5188502.368  -0.900            3       369
 107347718  252013.000  5188502.000  -0.901            3       369
 107348112  252011.000  5188503.000  -0.915            3       369
 107348113  252012.000  5188503.000  -0.900            3       369
 107348509  252012.000  5188504.000  -0.900            3       369
 107348903  252011.000  5188505.000  -0.900            3       369
 107348904  252011.979  5188505.188  -0.900            3       369
 107348114  252013.000  5188503.000  -0.900            3       369
 107348115  252014.000  5188503.000  -0.900            3       369
 107348510  252013.489  5188503.878  -0.900            3       369
 107348511  252014.000  5188504.000  -0.878            3       369
 107348512  252015.000  5188504.000  -0.846            3       369
 107348905  252013.000  5188505.000  -0.888            3       369
 107348906  252014.000  5188505.000  -0.851            3       369
 107348907  252014.786  5188505.382  -0.800            3       369
 107349291  252007.000  5188506.000  -0.927            3       369
 107349292  252007.649  5188506.298  -0.900            3       369
 107349682  252007.000  5188507.000  -0.898            3       369
 107349683  252008.000  5188507.000  -0.896            3       369
 107350075  252007.000  5188508.000  -0.865            3       369
 107350076  252008.000  5188508.000  -0.868            3       369
 107349293  252009.000  5188506.000  -0.900            3       369
 107349294  252010.469  5188506.498  -0.900            3       369
 107349684  252009.000  5188507.000  -0.900            3       369
 107349685  252010.000  5188507.000  -0.900            3       369
 107350077  252008.959  5188507.808  -0.900            3       369
 107350078  252010.000  5188508.000  -0.900            3       369
 107350464  252007.436  5188509.112  -0.800            3       369
 107350465  252008.000  5188509.000  -0.825            3       369
 107350466  252009.000  5188509.000  -0.863            3       369
 107350467  252010.269  5188509.318  -0.900            3       369
 107350855  252009.000  5188510.000  -0.830            3       369
 107350856  252010.000  5188510.000  -0.850            3       369
 107351244  252008.746  5188510.622  -0.800            3       369
 107351245  252010.000  5188511.000  -0.802            3       369
 107349295  252011.000  5188506.000  -0.900            3       369
 107349296  252012.000  5188506.000  -0.900            3       369
 107349686  252011.000  5188507.000  -0.900            3       369
 107349687  252012.000  5188507.000  -0.900            3       369
 107350079  252011.000  5188508.000  -0.900            3       369
 107350080  252011.779  5188508.008  -0.900            3       369
 107349297  252013.000  5188506.000  -0.892            3       369
 107349298  252014.000  5188506.000  -0.851            3       369
 107349299  252015.000  5188506.000  -0.809            3       369
 107349688  252013.289  5188506.698  -0.900            3       369
 107349689  252014.000  5188507.000  -0.854            3       369
 107349690  252015.000  5188507.000  -0.815            3       369
 107350081  252013.000  5188508.000  -0.860            3       369
 107350082  252014.000  5188508.000  -0.827            3       369
 107350083  252014.586  5188508.202  -0.800            3       369
 107350468  252011.000  5188509.000  -0.887            3       369
 107350469  252012.000  5188509.000  -0.855            3       369
 107350857  252011.000  5188510.000  -0.847            3       369
 107350858  252012.000  5188510.000  -0.817            3       369
 107351246  252011.000  5188511.000  -0.803            3       369
 107351247  252011.566  5188510.822  -0.800            3       369
 107350470  252013.000  5188509.000  -0.821            3       369
 107350471  252014.000  5188509.000  -0.801            3       369
 107350472  252015.000  5188509.000  -0.799            3       369
 107350859  252013.076  5188509.512  -0.800            3       369
 107350860  252014.000  5188510.000  -0.800            3       369
 107350861  252015.000  5188510.000  -0.800            3       369
 107351248  252013.000  5188511.000  -0.800            3       369
 107348908  252016.000  5188505.000  -0.800            3       369
 107349300  252016.000  5188506.000  -0.800            3       369
 107349691  252016.096  5188506.892  -0.800            3       369
 107350084  252016.000  5188508.000  -0.777            3       369
  13178279  148201.000  5134595.000  13.225            5       375
  13178791  148201.000  5134596.000  13.242            5       375
  13177768  148202.000  5134594.000  13.041            5       375
  13177769  148203.000  5134594.000  12.863            5       375
  13178280  148202.000  5134595.000  13.119            5       375
  13178281  148203.000  5134595.000  12.905            5       375
  13178792  148202.000  5134596.000  13.172            5       375
  13178793  148203.000  5134596.000  13.075            5       375
  13177770  148204.000  5134594.000  12.623            5       375
  13177771  148205.000  5134594.000  12.627            5       375
  13178282  148204.000  5134595.000  12.711            5       375
  13178283  148205.000  5134595.000  12.621            5       375
  13178794  148204.000  5134596.000  12.843            5       375
  13178795  148205.000  5134596.000  12.703            5       375
  13179302  148200.000  5134597.000  13.253            5       375
  13179303  148201.000  5134597.000  13.241            5       375
  13179814  148200.000  5134598.000  13.233            5       375
  13179815  148201.000  5134598.000  13.235            5       375
  13180326  148200.000  5134599.000  13.197            5       375
  13180327  148201.000  5134599.000  13.209            5       375
  13180838  148200.000  5134600.000  13.137            5       375
  13180839  148201.000  5134600.000  13.181            5       375
  13181351  148201.000  5134601.000  13.142            5       375
  13179304  148202.000  5134597.000  13.206            5       375
  13179305  148203.000  5134597.000  13.111            5       375
  13179816  148202.000  5134598.000  13.214            5       375
  13179817  148203.000  5134598.000  13.186            5       375
  13180328  148202.000  5134599.000  13.209            5       375
  13180329  148203.000  5134599.000  13.179            5       375
  13179306  148204.000  5134597.000  12.979            5       375
  13179307  148205.000  5134597.000  12.917            5       375
  13179818  148204.000  5134598.000  13.075            5       375
  13179819  148205.000  5134598.000  13.011            5       375
  13180330  148204.000  5134599.000  13.149            5       375
  13180331  148205.000  5134599.000  13.129            5       375
  13180840  148202.000  5134600.000  13.201            5       375
  13180841  148203.000  5134600.000  13.187            5       375
  13181352  148202.000  5134601.000  13.170            5       375
  13181353  148203.000  5134601.000  13.181            5       375
  13181864  148202.000  5134602.000  13.168            5       375
  13181865  148203.000  5134602.000  13.168            5       375
  13180842  148204.000  5134600.000  13.154            5       375
  13180843  148205.000  5134600.000  13.136            5       375
  13181354  148204.000  5134601.000  13.162            5       375
  13181355  148205.000  5134601.000  13.147            5       375
  13181866  148204.000  5134602.000  13.212            5       375
  13181867  148205.000  5134602.000  13.166            5       375
  13182378  148204.000  5134603.000  13.216            5       375
  13182379  148205.000  5134603.000  13.219            5       375
  13177772  148206.000  5134594.000  12.687            5       375
  13177773  148207.000  5134594.000  12.786            5       375
  13178284  148206.000  5134595.000  12.606            5       375
  13178285  148207.000  5134595.000  12.783            5       375
  13178286  148208.000  5134595.000  12.891            5       375
  13178796  148206.000  5134596.000  12.733            5       375
  13178797  148207.000  5134596.000  12.789            5       375
  13178798  148208.000  5134596.000  12.926            5       375
  13178799  148209.000  5134596.000  12.953            5       375
  13179308  148206.000  5134597.000  12.870            5       375
  13179309  148207.000  5134597.000  12.874            5       375
  13179310  148208.000  5134597.000  12.931            5       375
  13179820  148206.000  5134598.000  12.917            5       375
  13179821  148207.000  5134598.000  12.859            5       375
  13179822  148208.000  5134598.000  12.937            5       375
  13180332  148206.000  5134599.000  13.055            5       375
  13180333  148207.000  5134599.000  12.988            5       375
  13180334  148208.000  5134599.000  12.980            5       375
  13180844  148206.000  5134600.000  13.113            5       375
  13180845  148207.000  5134600.000  13.046            5       375
  13180846  148208.000  5134600.000  13.018            5       375
  13181356  148206.000  5134601.000  13.141            5       375
  13181357  148207.000  5134601.000  13.090            5       375
  13181358  148208.000  5134601.000  13.016            5       375
  13181868  148206.000  5134602.000  13.138            5       375
  13181869  148207.000  5134602.000  13.115            5       375
  13179311  148209.000  5134597.000  13.002            5       375
  13179823  148209.000  5134598.000  12.974            5       375
  13180335  148209.000  5134599.000  13.065            5       375
  13180847  148209.000  5134600.000  13.025            5       375
  62879079  210425.000  5169002.000   9.798            2       378
  62879591  210425.000  5169003.000   9.724            2       378
  62880103  210425.000  5169004.000   9.721            2       378
  62878568  210426.000  5169001.000   9.921            2       378
  62878569  210427.000  5169001.000   9.988            2       378
  62878058  210428.000  5169000.000  10.065            2       378
  62878059  210429.000  5169000.000  10.186            2       378
  62878570  210428.000  5169001.000  10.182            2       378
  62878571  210429.000  5169001.000  10.300            2       378
  62879080  210426.000  5169002.000   9.896            2       378
  62879081  210427.000  5169002.000   9.997            2       378
  62879592  210426.000  5169003.000   9.836            2       378
  62879593  210427.000  5169003.000   9.892            2       378
  62880104  210426.000  5169004.000   9.800            2       378
  62880105  210427.000  5169004.000   9.872            2       378
  62879082  210428.000  5169002.000  10.126            2       378
  62879083  210429.000  5169002.000  10.179            2       378
  62879594  210428.000  5169003.000   9.884            2       378
  62879595  210429.000  5169003.000  10.102            2       378
  62880106  210428.000  5169004.000   9.863            2       378
  62880107  210429.000  5169004.000  10.073            2       378
  62880614  210424.000  5169005.000   9.643            2       378
  62880615  210425.000  5169005.000   9.768            2       378
  62881127  210425.000  5169006.000   9.579            2       378
  62881639  210425.000  5169007.000   9.514            2       378
  62880616  210426.000  5169005.000   9.876            2       378
  62880617  210427.000  5169005.000   9.978            2       378
  62881128  210426.000  5169006.000   9.688            2       378
  62881129  210427.000  5169006.000   9.818            2       378
  62881640  210426.000  5169007.000   9.564            2       378
  62881641  210427.000  5169007.000   9.650            2       378
  62880618  210428.000  5169005.000  10.047            2       378
  62880619  210429.000  5169005.000  10.094            2       378
  62881130  210428.000  5169006.000   9.916            2       378
  62881131  210429.000  5169006.000   9.433            2       378
  62881642  210428.000  5169007.000   9.597            2       378
  62881643  210429.000  5169007.000   8.968            2       378
  62882152  210426.000  5169008.000   9.540            2       378
  62882153  210427.000  5169008.000   9.562            2       378
  62882154  210428.000  5169008.000   9.572            2       378
  62882155  210429.000  5169008.000   9.616            2       378
  62882665  210427.000  5169009.000   9.525            2       378
  62882666  210428.000  5169009.000   9.516            2       378
  62882667  210429.000  5169009.000   9.505            2       378
  62878060  210430.000  5169000.000  10.241            2       378
  62878572  210430.000  5169001.000  10.326            2       378
  62878573  210431.000  5169001.000  10.328            2       378
  62878574  210432.000  5169001.000  10.318            2       378
  62879084  210430.000  5169002.000  10.223            2       378
  62879085  210431.000  5169002.000  10.246            2       378
  62879596  210430.000  5169003.000  10.199            2       378
  62879597  210431.000  5169003.000  10.220            2       378
  62880108  210430.000  5169004.000  10.154            2       378
  62880109  210431.000  5169004.000  10.159            2       378
  62879086  210432.000  5169002.000  10.286            2       378
  62879087  210433.000  5169002.000  10.341            2       378
  62879598  210432.000  5169003.000  10.276            2       378
  62879599  210433.000  5169003.000  10.280            2       378
  62880110  210432.000  5169004.000  10.155            2       378
  62880111  210433.000  5169004.000  10.172            2       378
  62880620  210430.000  5169005.000  10.117            2       378
  62880621  210431.000  5169005.000  10.142            2       378
  62881132  210430.000  5169006.000  10.016            2       378
  62881133  210431.000  5169006.000  10.151            2       378
  62881644  210430.000  5169007.000   9.344            2       378
  62881645  210431.000  5169007.000  10.005            2       378
  62880622  210432.000  5169005.000  10.128            2       378
  62880623  210433.000  5169005.000  10.150            2       378
  62881134  210432.000  5169006.000  10.131            2       378
  62881135  210433.000  5169006.000  10.134            2       378
  62881646  210432.000  5169007.000  10.057            2       378
  62881647  210433.000  5169007.000  10.085            2       378
  62882156  210430.000  5169008.000   9.794            2       378
  62882157  210431.000  5169008.000   9.803            2       378
  62882158  210432.000  5169008.000   9.871            2       378
  62882668  210430.000  5169009.000   9.552            2       378
  62882669  210431.000  5169009.000   9.690            2       378
  21502105  153187.000  5139918.000   7.590            1       380
  21501595  153189.000  5139917.000   7.488            1       380
  21502106  153188.000  5139918.000   7.559            1       380
  21502107  153189.000  5139918.000   7.509            1       380
  21501596  153190.000  5139917.000   7.475            1       380
  21501597  153191.000  5139917.000   7.557            1       380
  21501598  153192.000  5139917.000   7.617            1       380
  21502108  153190.000  5139918.000   7.515            1       380
  21502109  153191.000  5139918.000   7.566            1       380
  21502110  153192.000  5139918.000   7.648            1       380
  21502111  153193.000  5139918.000   7.653            1       380
  21502112  153194.000  5139918.000   7.628            1       380
  21502617  153187.000  5139919.000   7.584            1       380
  21503128  153186.000  5139920.000   7.533            1       380
  21503129  153187.000  5139920.000   7.575            1       380
  21503640  153186.000  5139921.000   7.600            1       380
  21503641  153187.000  5139921.000   7.603            1       380
  21504152  153186.000  5139922.000   7.617            1       380
  21504153  153187.000  5139922.000   7.582            1       380
  21504664  153186.000  5139923.000   7.642            1       380
  21504665  153187.000  5139923.000   7.623            1       380
  21505177  153187.000  5139924.000   7.645            1       380
  21502618  153188.000  5139919.000   7.625            1       380
  21502619  153189.000  5139919.000   7.660            1       380
  21503130  153188.000  5139920.000   7.597            1       380
  21503131  153189.000  5139920.000   7.653            1       380
  21503642  153188.000  5139921.000   7.655            1       380
  21503643  153189.000  5139921.000   7.657            1       380
  21502620  153190.000  5139919.000   7.617            1       380
  21502621  153191.000  5139919.000   7.650            1       380
  21502622  153192.000  5139919.000   7.691            1       380
  21503132  153190.000  5139920.000   7.646            1       380
  21503133  153191.000  5139920.000   7.658            1       380
  21503134  153192.000  5139920.000   7.772            1       380
  21503644  153190.000  5139921.000   7.664            1       380
  21503645  153191.000  5139921.000   7.693            1       380
  21503646  153192.000  5139921.000   7.733            1       380
  21504154  153188.000  5139922.000   7.602            1       380
  21504155  153189.000  5139922.000   7.571            1       380
  21504666  153188.000  5139923.000   7.611            1       380
  21504667  153189.000  5139923.000   7.556            1       380
  21505178  153188.000  5139924.000   7.635            1       380
  21505179  153189.000  5139924.000   7.547            1       380
  21504156  153190.000  5139922.000   7.574            1       380
  21504157  153191.000  5139922.000   7.626            1       380
  21504158  153192.000  5139922.000   7.750            1       380
  21504668  153190.000  5139923.000   7.207            1       380
  21504669  153191.000  5139923.000   7.365            1       380
  21504670  153192.000  5139923.000   7.522            1       380
  21505180  153190.000  5139924.000   7.439            1       380
  21505181  153191.000  5139924.000   7.239            1       380
  21505182  153192.000  5139924.000   7.197            1       380
  21505689  153187.000  5139925.000   7.617            1       380
  21505690  153188.000  5139925.000   7.566            1       380
  21505691  153189.000  5139925.000   7.596            1       380
  21506203  153189.000  5139926.000   7.526            1       380
  21505692  153190.000  5139925.000   7.360            1       380
  21505693  153191.000  5139925.000   7.480            1       380
  21505694  153192.000  5139925.000   7.483            1       380
  21506204  153190.000  5139926.000   7.519            1       380
  21506205  153191.000  5139926.000   7.500            1       380
  21506206  153192.000  5139926.000   7.524            1       380
  21502623  153193.000  5139919.000   7.752            1       380
  21502624  153194.000  5139919.000   7.775            1       380
  21503135  153193.000  5139920.000   7.860            1       380
  21503136  153194.000  5139920.000   7.881            1       380
  21503647  153193.000  5139921.000   7.803            1       380
  21503648  153194.000  5139921.000   7.929            1       380
  21503137  153195.000  5139920.000   7.940            1       380
  21503649  153195.000  5139921.000   7.969            1       380
  21504159  153193.000  5139922.000   7.767            1       380
  21504160  153194.000  5139922.000   7.846            1       380
  21504671  153193.000  5139923.000   7.640            1       380
  21504672  153194.000  5139923.000   7.595            1       380
  21505183  153193.000  5139924.000   7.493            1       380
  21505184  153194.000  5139924.000   7.452            1       380
  21504161  153195.000  5139922.000   7.908            1       380
  21504673  153195.000  5139923.000   7.789            1       380
  21505695  153193.000  5139925.000   7.277            1       380
  21505696  153194.000  5139925.000   7.465            1       380
 104745818  250935.000  5187622.000   1.588            1       382
 104746316  250933.000  5187623.000   1.436            1       382
 104746317  250934.000  5187623.000   1.494            1       382
 104746318  250935.000  5187623.000   1.552            1       382
 104746815  250932.000  5187624.000   1.342            1       382
 104746816  250933.000  5187624.000   1.400            1       382
 104746817  250934.000  5187624.000   1.458            1       382
 104746818  250935.000  5187624.000   1.516            1       382
 104745819  250936.000  5187622.000   1.684            1       382
 104746319  250936.000  5187623.000   1.648            1       382
 104746320  250937.000  5187623.000   1.744            1       382
 104746321  250938.000  5187623.000   1.808            1       382
 104746819  250936.000  5187624.000   1.612            1       382
 104746820  250937.000  5187624.000   1.676            1       382
 104746821  250938.000  5187624.000   1.740            1       382
 104746822  250939.000  5187624.000   1.804            1       382
 104747315  250931.000  5187625.000   1.248            1       382
 104747316  250932.000  5187625.000   1.306            1       382
 104747816  250931.000  5187626.000   1.200            1       382
 104747817  250932.000  5187626.000   1.258            1       382
 104748318  250931.000  5187627.000   1.174            1       382
 104748319  250932.000  5187627.000   1.210            1       382
 104747317  250933.000  5187625.000   1.364            1       382
 104747318  250934.000  5187625.000   1.422            1       382
 104747319  250935.000  5187625.000   1.480            1       382
 104747818  250933.000  5187626.000   1.316            1       382
 104747819  250934.000  5187626.000   1.374            1       382
 104747820  250935.000  5187626.000   1.432            1       382
 104748320  250933.000  5187627.000   1.268            1       382
 104748321  250934.000  5187627.000   1.326            1       382
 104748322  250935.000  5187627.000   1.384            1       382
 104748821  250931.000  5187628.000   1.148            1       382
 104748822  250932.000  5187628.000   1.184            1       382
 104749325  250932.000  5187629.000   1.158            1       382
 104749830  250932.000  5187630.000   1.132            1       382
 104748823  250933.000  5187628.000   1.220            1       382
 104748824  250934.000  5187628.000   1.278            1       382
 104748825  250935.000  5187628.000   1.336            1       382
 104749326  250933.000  5187629.000   1.194            1       382
 104749327  250934.000  5187629.000   1.230            1       382
 104749328  250935.000  5187629.000   1.288            1       382
 104749831  250933.000  5187630.000   1.168            1       382
 104749832  250934.000  5187630.000   1.204            1       382
 104749833  250935.000  5187630.000   1.240            1       382
 104747320  250936.000  5187625.000   1.544            1       382
 104747321  250937.000  5187625.000   1.608            1       382
 104747821  250936.000  5187626.000   1.496            1       382
 104747822  250937.000  5187626.000   1.560            1       382
 104748323  250936.000  5187627.000   1.448            1       382
 104748324  250937.000  5187627.000   1.512            1       382
 104747322  250938.000  5187625.000   1.672            1       382
 104747323  250939.000  5187625.000   1.736            1       382
 104747823  250938.000  5187626.000   1.624            1       382
 104747824  250939.000  5187626.000   1.688            1       382
 104748325  250938.000  5187627.000   1.576            1       382
 104748326  250939.000  5187627.000   1.628            1       382
 104748826  250936.000  5187628.000   1.400            1       382
 104748827  250937.000  5187628.000   1.464            1       382
 104749329  250936.000  5187629.000   1.352            1       382
 104749330  250937.000  5187629.000   1.404            1       382
 104749834  250936.000  5187630.000   1.292            1       382
 104749835  250937.000  5187630.000   1.344            1       382
 104748828  250938.000  5187628.000   1.516            1       382
 104748829  250939.000  5187628.000   1.568            1       382
 104749331  250938.000  5187629.000   1.456            1       382
 104749332  250939.000  5187629.000   1.508            1       382
 104749836  250938.000  5187630.000   1.396            1       382
 104749837  250939.000  5187630.000   1.448            1       382
 104750335  250933.000  5187631.000   1.132            1       382
 104750336  250934.000  5187631.000   1.168            1       382
 104750337  250935.000  5187631.000   1.204            1       382
 104750338  250936.000  5187631.000   1.256            1       382
 104750339  250937.000  5187631.000   1.308            1       382
 104750340  250938.000  5187631.000   1.360            1       382
 104747324  250940.000  5187625.000   1.800            1       382
 104747825  250940.000  5187626.000   1.740            1       382
 104748327  250940.000  5187627.000   1.680            1       382
 104748830  250940.000  5187628.000   1.620            1       382
 104749333  250940.000  5187629.000   1.560            1       382
 107387970  252084.000  5188616.000  -0.554            2       385
 107388301  252084.000  5188617.000  -0.516            2       385
 107386977  252086.000  5188613.000  -0.534            2       385
 107387308  252085.006  5188613.902  -0.600            2       385
 107387309  252086.000  5188614.000  -0.529            2       385
 107387641  252085.000  5188615.000  -0.559            2       385
 107386979  252088.000  5188613.000  -0.393            2       385
 107387310  252087.000  5188614.000  -0.458            2       385
 107387311  252087.812  5188614.105  -0.400            2       385
 107387643  252087.000  5188615.000  -0.439            2       385
 107387644  252088.000  5188615.000  -0.334            2       385
 107387642  252086.316  5188615.412  -0.500            2       385
 107387971  252085.000  5188616.000  -0.521            2       385
 107387972  252086.000  5188616.000  -0.471            2       385
 107387973  252087.000  5188616.000  -0.364            2       385
 107387974  252088.000  5188616.000  -0.258            2       385
 107388302  252084.806  5188616.722  -0.500            2       385
 107388303  252086.000  5188617.000  -0.414            2       385
 107388304  252087.000  5188617.000  -0.296            2       385
 107388305  252087.626  5188616.932  -0.200            2       385
 107388633  252084.000  5188618.000  -0.478            2       385
 107389291  252084.592  5188619.545  -0.400            2       385
 107388634  252085.000  5188618.000  -0.445            2       385
 107388635  252086.102  5188618.235  -0.400            2       385
 107388964  252085.000  5188619.000  -0.407            2       385
 107388965  252086.000  5188619.000  -0.357            2       385
 107389292  252086.000  5188620.000  -0.313            2       385
 107388636  252087.000  5188618.000  -0.285            2       385
 107388637  252088.000  5188618.000  -0.180            2       385
 107388966  252087.000  5188619.000  -0.270            2       385
 107388967  252088.000  5188619.000  -0.171            2       385
 107389293  252087.426  5188619.752  -0.200            2       385
 107389294  252088.000  5188620.000  -0.159            2       385
 107389620  252085.916  5188621.062  -0.300            2       385
 107389621  252087.000  5188621.000  -0.207            2       385
 107389622  252088.000  5188621.000  -0.143            2       385
 107386980  252089.346  5188612.802  -0.300            2       385
 107386981  252090.000  5188613.000  -0.258            2       385
 107386982  252091.000  5188613.000  -0.217            2       385
 107387312  252089.000  5188614.000  -0.299            2       385
 107387313  252090.000  5188614.000  -0.238            2       385
 107387314  252090.646  5188614.312  -0.200            2       385
 107387645  252089.000  5188615.000  -0.251            2       385
 107387646  252090.000  5188615.000  -0.186            2       385
 107387647  252091.000  5188615.000  -0.115            2       385
 107387975  252089.136  5188615.622  -0.200            2       385
 107387976  252090.000  5188616.000  -0.105            2       385
 107387977  252091.000  5188616.000  -0.032            2       385
 107388306  252089.000  5188617.000  -0.121            2       385
 107388307  252090.238  5188617.035  -0.000            2       385
 107388308  252091.000  5188617.000   0.030            2       385
 107387315  252092.000  5188614.000  -0.107            2       385
 107387648  252092.000  5188615.000  -0.020            2       385
 107387649  252093.000  5188615.000   0.090            2       385
 107387978  252091.748  5188615.725  -0.000            2       385
 107387979  252093.000  5188616.000   0.139            2       385
 107388309  252092.000  5188617.000   0.094            2       385
 107388310  252093.058  5188617.235   0.200            2       385
 107388638  252089.019  5188618.480  -0.100            2       385
 107388639  252090.000  5188618.000  -0.021            2       385
 107388640  252091.000  5188618.000   0.053            2       385
 107388968  252089.000  5188619.000  -0.093            2       385
 107388969  252090.000  5188619.000  -0.015            2       385
 107388970  252091.000  5188619.000   0.059            2       385
 107389295  252089.000  5188620.000  -0.085            2       385
 107389296  252090.038  5188619.855  -0.000            2       385
 107389297  252091.000  5188620.000   0.066            2       385
 107389623  252088.819  5188621.300  -0.100            2       385
 107389624  252090.000  5188621.000   0.005            2       385
 107389951  252089.000  5188622.000  -0.031            2       385
 107388641  252092.000  5188618.000   0.123            2       385
 107388642  252093.000  5188618.000   0.198            2       385
 107388971  252091.631  5188618.584   0.100            2       385
 107388972  252093.000  5188619.000   0.203            2       385
 107389298  252092.000  5188620.000   0.137            2       385
 107389299  252092.858  5188620.055   0.200            2       385
 128324342  255481.320  5193030.870  -0.500            0       387
  85389025  234993.000  5175226.000  11.093            0       394
  85389384  234993.000  5175227.000  11.043            0       394
  85388675  234995.000  5175225.000  11.089            0       394
  85388676  234996.000  5175225.000  10.991            0       394
  85389026  234994.000  5175226.000  11.067            0       394
  85389027  234995.000  5175226.000  11.050            0       394
  85389028  234996.000  5175226.000  11.021            0       394
  85389385  234994.000  5175227.000  11.027            0       394
  85389386  234995.000  5175227.000  10.995            0       394
  85389387  234996.000  5175227.000  11.011            0       394
  85389765  234992.000  5175228.000  10.989            0       394
  85389766  234993.000  5175228.000  10.987            0       394
  85390147  234992.000  5175229.000  10.682            0       394
  85390148  234993.000  5175229.000  10.687            0       394
  85390541  234992.000  5175230.000  10.732            0       394
  85390542  234993.000  5175230.000  10.726            0       394
  85389767  234994.000  5175228.000  10.963            0       394
  85389768  234995.000  5175228.000  10.992            0       394
  85389769  234996.000  5175228.000  10.930            0       394
  85390149  234994.000  5175229.000  10.971            0       394
  85390150  234995.000  5175229.000  10.978            0       394
  85390151  234996.000  5175229.000  10.993            0       394
  85390543  234994.000  5175230.000  10.898            0       394
  85390544  234995.000  5175230.000  10.932            0       394
  85390545  234996.000  5175230.000  10.955            0       394
  85388677  234997.000  5175225.000  11.136            0       394
  85388678  234998.000  5175225.000  11.157            0       394
  85389029  234997.000  5175226.000  11.055            0       394
  85389030  234998.000  5175226.000  11.101            0       394
  85389388  234997.000  5175227.000  10.990            0       394
  85389389  234998.000  5175227.000  10.952            0       394
  85388679  234999.000  5175225.000  11.124            0       394
  85389031  234999.000  5175226.000  10.974            0       394
  85389032  235000.000  5175226.000  10.977            0       394
  85389390  234999.000  5175227.000  10.954            0       394
  85389391  235000.000  5175227.000  10.904            0       394
  85389770  234997.000  5175228.000  10.987            0       394
  85389771  234998.000  5175228.000  10.973            0       394
  85390152  234997.000  5175229.000  11.008            0       394
  85390153  234998.000  5175229.000  10.974            0       394
  85390546  234997.000  5175230.000  10.981            0       394
  85390547  234998.000  5175230.000  10.982            0       394
  85389772  234999.000  5175228.000  10.911            0       394
  85389773  235000.000  5175228.000  10.853            0       394
  85390154  234999.000  5175229.000  10.954            0       394
  85390155  235000.000  5175229.000  10.954            0       394
  85390548  234999.000  5175230.000  10.703            0       394
  85390549  235000.000  5175230.000  10.822            0       394
  85389392  235001.000  5175227.000  10.866            0       394
  85389774  235001.000  5175228.000  10.881            0       394
  85390156  235001.000  5175229.000  10.925            0       394
  85390550  235001.000  5175230.000  10.904            0       394
  85390936  234993.000  5175231.000  10.885            0       394
  85391330  234993.000  5175232.000  10.905            0       394
  85390937  234994.000  5175231.000  10.855            0       394
  85390938  234995.000  5175231.000  10.817            0       394
  85390939  234996.000  5175231.000  10.711            0       394
  85391331  234994.000  5175232.000  10.841            0       394
  85391332  234995.000  5175232.000  10.818            0       394
  85391333  234996.000  5175232.000  10.837            0       394
  85391738  234994.000  5175233.000  10.869            0       394
  85391739  234995.000  5175233.000  10.807            0       394
  85391740  234996.000  5175233.000  10.839            0       394
  85392147  234996.000  5175234.000  10.959            0       394
  85390940  234997.000  5175231.000  10.895            0       394
  85390941  234998.000  5175231.000  10.676            0       394
  85391334  234997.000  5175232.000  10.776            0       394
  85391335  234998.000  5175232.000  10.802            0       394
  85391741  234997.000  5175233.000  10.779            0       394
  85391742  234998.000  5175233.000  10.826            0       394
  85392148  234997.000  5175234.000  10.846            0       394
  85390942  234999.000  5175231.000  10.612            0       394
  85390943  235000.000  5175231.000  10.797            0       394
  85391336  234999.000  5175232.000  10.747            0       394
  85391337  235000.000  5175232.000  10.758            0       394
  85391743  234999.000  5175233.000  10.830            0       394
  85391744  235000.000  5175233.000  10.817            0       394
  85390944  235001.000  5175231.000  10.857            0       394
  15867616  150313.000  5135763.000   3.201            1       402
  15868054  150311.000  5135764.000   2.868            1       402
  15868055  150312.000  5135764.000   2.868            1       402
  15868056  150313.000  5135764.000   2.868            1       402
  15867617  150314.000  5135763.000   3.201            1       402
  15867618  150315.000  5135763.000   3.201            1       402
  15868057  150314.000  5135764.000   3.201            1       402
  15868058  150315.000  5135764.000   3.201            1       402
  15867619  150316.000  5135763.000   3.345            1       402
  15868059  150316.000  5135764.000   3.345            1       402
  15868060  150317.000  5135764.000   3.345            1       402
  15868922  150310.000  5135766.000   2.553            1       402
  15869352  150310.000  5135767.000   2.553            1       402
  15868493  150311.000  5135765.000   2.829            1       402
