46.405237;-72.372321;3
46.404758;-72.407307;1
46.40431;-72.3355;0
46.400278;-72.396075;2
46.39731;-72.44432;1
46.390042;-72.442811;1
46.390004;-72.413156;1
46.389767;-72.456654;1
46.381827;-72.471193;1
46.367855;-72.478877;1
46.28313;-72.62351;0
46.28076;-72.62843;0
46.2795;-72.62225;0
46.27708;-72.62141;0
46.27395;-72.6265;0
46.27381;-72.61766;0
46.586841;-72.038079;7
46.58626;-72.037603;4
46.586242;-72.041181;1
46.741471;-71.29492;62
46.73927;-71.27312;9
46.73927;-71.27312;8
46.73927;-71.27312;7
46.73927;-71.27312;6
46.73927;-71.27312;4
46.73927;-71.27312;3
46.73927;-71.27312;2
46.73927;-71.27312;13
46.73927;-71.27312;1
46.73927;-71.27312;10
46.678889;-71.808056;72
46.26978;-72.68958;4
45.5881;-75.16494;1
46.078111;-73.173306;46
46.078111;-73.173306;26
46.88315;-71.14292;11
46.741471;-71.294876;59
46.73927;-71.27312;9
46.73927;-71.27312;8
46.73927;-71.27312;7
46.73927;-71.27312;6
46.73927;-71.27312;5
46.73927;-71.27312;4
46.73927;-71.27312;40
46.73927;-71.27312;3
46.73927;-71.27312;24
46.73927;-71.27312;2
46.73927;-71.27312;15
46.73927;-71.27312;13
46.73927;-71.27312;12
46.73927;-71.27312;1
46.678889;-71.808056;257
45.817722;-72.295611;2
45.78363;-72.248;3
45.575944;-72.014944;3
46.20682;-83.02533;5
46.19983;-83.02632;5
46.27308;-83.22652;1
46.64726;-71.92616;2
46.58775;-72.03728;1
46.58722;-72.03912;2
46.58709;-72.03918;1
45.863056;-73.15;6
45.863056;-73.15;1
45.863056;-73.15;3
45.863056;-73.15;2
45.863056;-73.15;1
45.863056;-73.15;3
45.863056;-73.15;1
45.863056;-73.15;7
45.863056;-73.15;2
45.863056;-73.15;1
45.863056;-73.15;2
45.863056;-73.15;1
45.863056;-73.15;3
45.863056;-73.15;1
45.863056;-73.15;3
45.863056;-73.15;2
45.863056;-73.15;1
45.863056;-73.15;5
45.863056;-73.15;4
45.575944;-72.014944;3
45.575944;-72.014944;1
46.741471;-71.294771;197
46.741471;-71.294771;1
46.73927;-71.27312;9
46.73927;-71.27312;8
46.73927;-71.27312;7
46.73927;-71.27312;6
46.73927;-71.27312;5
46.73927;-71.27312;4
46.73927;-71.27312;3
46.73927;-71.27312;23
46.73927;-71.27312;2
46.73927;-71.27312;1
46.73927;-71.27312;11
46.73927;-71.27312;10
46.678889;-71.808056;337
46.2788;-72.70534;2
46.26978;-72.68958;2
46.5375;-72.214;6
46.5075;-72.233333;14
46.5055;-72.239833;2
46.501;-72.234667;1
46.415167;-72.371167;1
46.410167;-72.376167;6
46.403667;-72.373167;2
46.3785;-72.457167;7
46.344;-72.507;1
46.333333;-72.533833;5
46.90636;-70.768698;1
45.78363;-72.248;1
45.863056;-73.15;1
46.741471;-71.294771;67
46.73927;-71.27312;9
46.73927;-71.27312;7
46.73927;-71.27312;6
46.73927;-71.27312;5
46.73927;-71.27312;4
46.73927;-71.27312;3
46.73927;-71.27312;2
46.73927;-71.27312;16
46.73927;-71.27312;13
46.73927;-71.27312;12
46.73927;-71.27312;1
46.73927;-71.27312;11
46.73927;-71.27312;10
46.509995;-72.235701;6
46.500593;-72.226188;1
46.496478;-72.248642;3
46.495993;-72.225077;1
46.494327;-72.243913;1
46.478553;-72.253255;5
46.470835;-72.230727;1
46.467224;-72.240287;5
46.458331;-72.260141;1
46.456152;-72.238338;1
46.452845;-72.249471;4
46.44428;-72.258198;6
46.43687;-72.281511;6
46.435357;-72.268921;18
46.432778;-72.255493;8
46.432701;-72.300772;4
46.427739;-72.280332;8
46.427264;-72.270101;7
46.427068;-72.291789;5
46.421626;-72.374592;1
46.421034;-72.306653;10
46.420756;-72.323525;1
46.417222;-72.305726;5
46.412772;-72.368595;2
46.411389;-72.34797;2
46.410239;-72.334867;1
46.408336;-72.322995;2
46.40667;-72.42061;2
46.405237;-72.372321;4
46.401826;-72.3661;3
46.40175;-72.350287;1
46.39782;-72.429939;2
46.39731;-72.44432;1
46.390636;-72.465915;1
46.386115;-72.41161;1
46.374924;-72.462859;5
46.58636;-72.0376;111
45.9052;-76.9301;2
46.439683;-72.340067;2
46.436667;-72.3316;1
46.435883;-72.290833;3
46.2835;-72.617333;94
46.264;-72.674333;10
46.259167;-72.684333;1
46.25845;-72.663;7
46.93626;-70.72497;1
46.93507;-70.73531;1
46.58577;-72.04089;5
45.78353;-72.24753;1
45.78342;-72.246905;2
45.9052;-76.9301;3
46.6473;-71.9257;7
45.581512;-73.479256;1
45.78363;-72.248;1
45.863056;-73.15;1
45.863056;-73.15;5
45.863056;-73.15;1
45.863056;-73.15;6
45.863056;-73.15;3
45.863056;-73.15;1
45.863056;-73.15;2
45.863056;-73.15;1
46.99972222;-70.77944444;7
46.741471;-71.294771;33
46.73927;-71.27312;7
46.272733;-72.688717;1
46.269817;-72.6894;6
46.26905;-72.658667;6
46.255367;-72.6595;1
46.93626;-70.72497;1
46.53661;-72.37308;1
46.670617;-71.878967;2
46.67865;-71.883;1
46.66895;-71.83735;1
46.521722;-72.300222;7
45.863056;-73.15;3
47.0063;-70.7778;1
46.741471;-71.294771;40
46.68512;-71.86367;24
46.68207;-71.84474;12
46.67954;-71.88232;28
46.67818;-71.83184;4
46.67459;-71.81972;9
46.67454;-71.86733;1
46.67299;-71.88876;2
46.67112;-71.80366;7
46.67107;-71.87836;2
46.66892;-71.83639;3
46.66584;-71.89503;1
46.66576;-71.78871;1
46.66253;-71.8129;1
46.66188;-71.77666;8
46.65719;-71.80013;1
46.65631;-71.75184;1
46.65621;-71.76492;3
46.65155;-71.73981;3
46.64942;-71.79718;2
46.63666;-71.75343;2
46.63648;-71.73912;5
46.60359;-71.99283;3
46.59924;-71.98681;4
46.59157;-72.0105;3
46.58928;-71.99907;2
46.58676;-72.02706;1
46.58243;-72.03928;11
46.57756;-72.02954;5
46.57753;-72.0064;1
45.5225;-76.1671;5
45.5225;-76.1671;3
45.5185;-76.1667;3
45.5185;-76.1667;2
45.5227;-76.1671;5
45.5227;-76.1671;3
45.5225;-76.1671;4
45.5225;-76.1671;6
46.521722;-72.300222;7
46.99972;-70.7625;6
46.77497;-71.23888;1
46.7656;-71.25656;1
46.75636;-71.26888;1
46.75509;-71.27126;2
46.741471;-71.294771;74
45.9068;-76.9344;8
45.9068;-76.9344;7
45.9052;-76.9301;1
45.9052;-76.9301;2
46.72865;-71.43253;8
46.746976;-71.343759;1
46.72965;-71.43092;2
46.99972;-70.7625;6
46.741471;-71.294771;24
45.908111;-73.221944;3
46.521817;-72.299517;1
45.66645;-72.15178;2
45.60908;-72.070733;2
47.00564;-70.95912;2
46.99972;-70.7625;10
46.741471;-71.294771;22
46.739838;-71.35237;1
46.521722;-72.300222;17
45.971888;-72.550805;24
45.732916;-76.603861;19
45.732916;-76.603861;18
45.90675;-76.934277;5
45.899;-76.920388;1
45.90675;-76.934277;6
45.899;-76.920388;2
47.00133333;-70.80465;4
46.99972;-70.7625;7
46.9592;-70.78318;19
46.741471;-71.294771;32
46.2788;-72.70534;7
46.26919;-72.6737;6
46.25689;-72.67388;1
46.25615;-72.65801;3
46.24652;-72.67404;2
45.944222;-73.403222;1
45.5955;-73.46675;1
46.628944;-71.731694;2
46.618666;-71.932583;1
45.905;-76.929444;25
45.905;-76.929444;24
45.904166;-76.93;5
45.904166;-76.93;4
45.85;-76.73;3
45.85;-76.73;1
45.657222;-76.671944;1
45.657222;-76.671944;0
45.580555;-76.670833;1
45.580555;-76.670833;2
46.99972222;-70.77944444;1
46.975;-70.76667;1
46.741471;-71.294771;27
46.513647;-72.236744;12
46.509995;-72.235701;6
46.500593;-72.226188;2
46.495993;-72.225077;2
46.494327;-72.243913;7
46.485555;-72.245403;2
46.483494;-72.233128;3
46.478553;-72.253255;1
46.473016;-72.249984;1
46.467224;-72.240287;11
46.452845;-72.249471;1
46.449961;-72.266369;3
46.446374;-72.284938;1
46.44428;-72.258198;11
46.436986;-72.301836;1
46.43687;-72.281511;3
46.435357;-72.268921;6
46.43409;-72.333551;5
46.427739;-72.280332;3
46.421626;-72.374592;3
46.421034;-72.306653;1
46.420756;-72.323525;2
46.413136;-72.386766;1
46.411389;-72.34797;2
46.410239;-72.334867;2
46.408336;-72.322995;3
46.40667;-72.42061;1
46.405237;-72.372321;1
46.404758;-72.407307;2
46.39782;-72.429939;1
46.39731;-72.44432;1
46.390004;-72.413156;1
46.381827;-72.471193;1
46.378155;-72.486417;3
45.801666;-73.32;2
46.85;-71.142222;1
46.20222;-83.02679;1
47.58939;-79.48486;1
47.65235;-79.5967;1
47.60967;-79.53993;1
47.00621667;-70.7959;5
46.99972222;-70.77944444;4
46.99741;-70.77944444;1
46.99662;-70.77944444;4
46.99145;-70.79161667;40
46.98236;-70.76319;3
46.9753;-70.74015;30
46.9709;-70.74448333;14
46.97028333;-70.7321;1
46.96855;-70.75965;1
46.96525;-70.76913333;22
46.9597;-70.7805;4
46.9595;-70.77521667;10
46.95803333;-70.78191667;40
46.95573333;-70.78313333;6
46.95302;-70.80347;6
46.95093333;-70.78886667;14
46.94845;-70.84161667;16
46.94845;-70.76965;1
46.94491667;-70.76745;1
46.94401667;-70.8052;4
46.94213333;-70.8581;3
46.94196667;-70.77543333;8
46.91528;-70.84306;2
46.741471;-71.294771;37
46.640916;-71.948416;1
46.921111;-70.810278;0
46.943056;-70.761389;0
46.921111;-70.810278;0
46.928333;-70.794722;0
46.921111;-70.810278;0
46.928333;-70.794722;0
46.921111;-70.810278;0
46.943056;-70.761389;0
46.928333;-70.794722;0
47.03083;-70.79778;1
47.03028;-70.7975;1
47.02944;-70.795;1
46.99972222;-70.77944444;6
46.99167;-70.76667;2
46.991667;-70.766667;10
46.986583;-70.755029;3
46.984972;-70.75625;5
46.975;-70.766667;7
46.9592;-70.78318;2
46.911306;-70.850778;15
46.741471;-71.294771;26
46.68814;-71.87394;1
46.67705;-71.66283;1
46.67216;-71.67958;1
46.66832;-71.72776;1
46.66801;-71.70291;1
46.58428;-72.09015;1
46.741471;-71.294771;23
46.741471;-71.294771;15
46.73371;-71.37896;1
46.727222;-71.394444;4
46.71653;-71.50905;1
46.7125;-71.508889;5
46.707778;-71.43;1
46.7025;-71.471389;1
46.69611;-71.57743;1
46.69554;-71.60226;1
46.69324;-71.62438;1
46.68959;-71.85178;1
46.68814;-71.87394;1
46.687778;-71.608611;10
46.68742;-71.64241;1
46.68695;-71.82821;1
46.684722;-71.854167;19
46.681389;-71.841389;3
46.681111;-71.543889;2
46.67937;-71.81099;1
46.678056;-71.883889;13
46.676111;-71.823333;3
46.675;-71.851389;1
46.675278;-71.864722;7
46.671667;-71.802778;1
46.671389;-71.843056;4
46.670278;-71.878889;5
46.66965;-71.74744;1
46.6695;-71.79058;1
46.66832;-71.72776;1
46.66801;-71.70291;1
46.667222;-71.654444;1
46.66703;-71.76825;1
46.666944;-71.599444;1
46.665833;-71.788611;1
46.6625;-71.825;1
46.6625;-71.634444;1
46.661944;-71.776667;1
46.660278;-71.763333;1
46.658889;-71.890833;1
46.6575;-71.751667;1
46.657222;-71.74;2
46.653611;-71.732778;2
46.64;-71.768056;1
46.645278;-71.652778;1
46.644444;-71.78;2
46.641111;-71.715556;1
46.639167;-71.677778;1
46.636389;-71.693333;5
46.636111;-71.755556;1
46.635833;-71.710278;7
46.635278;-71.732778;4
46.634444;-71.739444;3
46.62125;-71.99057;1
46.60956;-72.0091;1
46.605278;-71.977778;2
46.599722;-71.997778;3
46.599167;-71.986111;4
46.59649;-72.02549;1
46.592778;-72.0075;1
46.590278;-71.997778;1
46.588056;-72.021667;2
46.584167;-72.034722;1
46.580833;-72.022778;2
46.741471;-71.294771;18
46.515278;-72.234444;10
46.514444;-72.236667;15
46.4984;-72.2478;2
46.496667;-72.224444;1
46.484444;-72.251944;1
46.480556;-72.253889;3
46.463889;-72.258611;2
46.458333;-72.260833;1
46.449444;-72.27;7
46.446111;-72.283611;1
46.444722;-72.285;1
46.4325;-72.316111;2
46.4325;-72.290556;10
46.428333;-72.368611;1
46.425556;-72.304167;4
46.419722;-72.289722;1
46.417778;-72.38;1
46.406389;-72.323333;1
46.741471;-71.294771;33
46.66965;-71.74744;1
46.741471;-71.294771;22
46.741471;-71.294771;11
42.3375;-82.96833333;3
42.35166667;-82.985;1
42.20833333;-83.09833333;1
42.335;-82.95166667;1
46.741471;-71.294771;31
46.98414;-70.98896;1
46.98286;-70.95867;1
46.95799;-70.99194;1
46.93391;-71.05088;1
46.93308;-71.02648;1
46.92274;-71.05105;1
46.91219;-71.08742;1
46.88551;-71.14149;1
46.741471;-71.294771;6
45.863889;-73.148611;3
46.741471;-71.294771;16
47.02465;-70.88124;1
46.90987;-71.06632;1
46.741471;-71.294771;5
46.741471;-71.294771;20
46.741471;-71.294771;8
46.265833;-72.663889;0
46.312778;-72.55;0
46.741471;-71.294771;31
46.312778;-72.55;0
45.866667;-73.148056;3
46.265833;-72.663889;0
46.741471;-71.294771;33
46.266111;-72.673333;0
46.265833;-72.663889;0
46.266111;-72.673333;0
46.265833;-72.663889;0
45.453333;-73.276111;1
45.455;-73.272222;1
46.741471;-71.294771;19
46.264167;-72.680556;0
46.741471;-71.294771;37
45.619483;-73.491251;1
46.741471;-71.294771;119
46.741471;-71.294771;24
46.741471;-71.294771;27
46.741471;-71.294771;38
46.741471;-71.294771;27
46.741471;-71.294771;41
46.583333;-72.05;1
46.315;-72.541667;1
46.308889;-72.527778;1
46.741471;-71.294771;50
46.520833;-72.248056;1
46.520556;-72.2425;3
46.519444;-72.231111;1
46.520278;-72.249444;1
46.741471;-71.294771;19
46.68814;-71.87394;3
46.68215;-71.89716;1
46.6695;-71.79058;1
46.66561;-71.91065;1
46.62701;-71.97651;3
46.58608;-72.04042;1
46.9147;-70.7928;1
46.741471;-71.294771;4
46.99484;-70.94201;1
46.99428;-70.97487;1
46.93308;-71.02648;1
46.741471;-71.294771;7
46.253611;-72.658333;1
46.289722;-72.608611;4
46.286667;-72.625;1
46.278056;-72.601667;1
46.273611;-72.616944;1
46.291389;-72.600556;1
46.300556;-72.558611;1
46.294722;-72.562778;1
46.291111;-72.57;2
46.255278;-72.669167;3
46.253611;-72.676944;2
46.250833;-72.665556;3
46.741471;-71.294771;16
46.741471;-71.294771;20
45.940278;-73.148611;1
45.938333;-73.150278;1
46.044722;-73.12;1
46.031667;-73.123611;1
46.015;-73.130278;1
45.965278;-73.145833;1
45.933056;-73.153333;1
45.872222;-73.151944;2
45.867778;-73.148056;1
45.864722;-73.15;3
45.808056;-73.151389;1
45.741389;-73.193056;1
45.867778;-73.148056;3
46.741471;-71.294771;13
46.741471;-71.294771;16
42.89944;-79.61668;0
46.741471;-71.294771;244
45.5153;-76.1392;1
45.5167;-76.1667;1
46.741471;-71.294771;458
46.741471;-71.294771;28
46.741471;-71.294771;77
46.19983;-83.02632;0
47.45;-70.3667;1
46.91043;-70.84785;0
46.256666;-72.655833;1
46.672222;-71.585833;1
46.249444;-72.666111;1
46.628889;-71.741667;1
46.829167;-71.133333;6
46.8304;-71.17044;0
46.249444;-72.666111;1
46.885278;-70.909444;1
46.8;-71.191667;1
46.412222;-72.285833;19
46.049722;-73.1125;7
46.052222;-73.114444;0
46.844167;-71.1325;2
45.864722;-73.147222;1
45.866944;-73.147778;1
45.8625;-73.147778;1
43.05;-79;0
42.97916667;-79.025;0
42.45277778;-82.13055556;1
45.5667;-74.3833;2
43.02545;-78.89407;1
43.06459;-78.97936;1
42.35083333;-82.94916667;1
42.35083333;-82.94916667;4
42.3375;-82.96833333;2
42.14;-83.11833333;3
43.07222222;-79.0625;0
42.09583333;-83.11944444;0
43.19444444;-79.05555556;0
41.99027778;-82.88333333;0
45.5667;-74.3833;1
43.2125;-79.06666667;0
46.8667;-71.15;1
46.838333;-71.192222;1
45.4686;-75.5769;10
46.795555;-71.218888;0
45.569444;-73.505555;0
43.2125;-79.06666667;0
46.8167;-71.2333;9
46.7;-71.583;0
46.74;-71.29;0
46.413761;-72.279261;0
45.85;-74.2333;1
45.4;-76.4333;1
45.4681;-75.6086;2
43.07222222;-79.0625;0
45.47;-75.599444;1
45.4686;-75.5769;10
